SCHOOL_YEAR_x,ST_x,NAME,NCESSCH,LEVEL,SCH_TYPE_TEXT_x,SCH_TYPE_x,TITLEI_STATUS,TITLEI_STATUS_TEXT,TEACHERS,FARMS_COUNT,Special_ed_schl_new,Magnet_schl_new,Charter_Schl_new,Alternate_schl_new,Total_enroll_students,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,FTE_teachers_count,SalaryforTeachers,Total_SAT_ACT_students,SCH_IBENR_IND_new,Total_IB_students,SCH_APENR_IND_new,SCH_APCOURSES,SCH_APOTHENR_IND_new,Total_AP_other_students,Total_students_tookAP,Income_Poverty_ratio,IPR_SE,ALL_RLA00NUMVALID_1718,ALL_RLA00PCTPROF_1718_new
2017-2018,ID,BONNERS FERRY HIGH SCHOOL,160042000089,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,27.49,216.0,0.0,0.0,0.0,0.0,481.0,26.6,26.6,0.0,26.6,1124960.35,102.0,0.0,-18.0,1.0,4.0,1.0,44.0,0.0,196.0,30.0,109.0,52.0
2017-2018,ID,RIMROCK JR/SR HIGH SCHOOL,160045000100,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,12.95,109.0,0.0,0.0,0.0,0.0,158.0,15.0,15.0,0.0,14.0,531391.61,14.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,212.0,69.0,105.0,22.0
2017-2018,ID,BUHL HIGH SCHOOL,160048000102,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,23.62,167.0,0.0,0.0,0.0,0.0,355.0,23.0,23.0,0.0,23.0,1022471.0,144.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,229.0,19.0,85.0,42.0
2017-2018,ID,BUTTE COUNTY MIDDLE/HIGH SCHOOL,160049000008,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,8.35,35.0,0.0,0.0,0.0,0.0,103.0,9.0,8.84,0.16,9.0,402157.98,31.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,212.0,30.0,24.0,49.5
2017-2018,ID,CALDWELL SENIOR HIGH SCHOOL,160051000104,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,70.37,1155.0,0.0,0.0,0.0,0.0,1526.0,50.0,45.0,5.0,42.0,1781357.95,45.0,0.0,-18.0,1.0,14.0,1.0,120.0,147.0,187.0,31.0,345.0,46.0
2017-2018,ID,CAMAS COUNTY HIGH SCHOOL,160054000111,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,6.65,17.0,0.0,0.0,0.0,0.0,34.0,6.6,6.6,0.0,5.5,290833.0,8.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,234.0,49.0,9.0,50.0
2017-2018,ID,CAMBRIDGE MIDDLE/HIGH SCHOOL,160057000113,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,9.41,29.0,0.0,0.0,0.0,0.0,62.0,8.37,7.37,1.0,8.25,408296.22,6.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,195.0,42.0,26.0,30.0
2017-2018,ID,VALLIVUE HIGH SCHOOL,160060000118,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,58.02,584.0,0.0,0.0,0.0,0.0,1124.0,59.9,59.9,0.0,59.8,2912820.56,239.0,0.0,-18.0,1.0,15.0,1.0,208.0,216.0,216.0,30.0,284.0,59.0
2017-2018,ID,VALLIVUE ACADEMY,160060000914,High,Alternative School,4,SWELIGSWPROG,Title I schoolwide school,9.0,80.0,0.0,0.0,0.0,1.0,108.0,4.6,4.6,0.0,4.6,224063.12,81.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,176.0,40.0,22.0,49.5
2017-2018,ID,RIDGEVUE HIGH SCHOOL,160060001078,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,58.32,641.0,0.0,0.0,0.0,0.0,1233.0,59.9,59.9,0.0,59.9,2912820.56,366.0,0.0,-18.0,1.0,19.0,1.0,249.0,263.0,232.0,78.0,329.0,57.0
2017-2018,ID,CASCADE JR/SR HIGH SCHOOL,160063000121,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,14.15,35.0,0.0,0.0,0.0,0.0,99.0,16.31,16.31,0.0,16.31,691861.86,15.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,237.0,55.0,49.0,34.5
2017-2018,ID,BURLEY SENIOR HIGH SCHOOL,160066000124,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,51.48,416.0,0.0,0.0,0.0,0.0,975.0,42.13,41.53,0.6,42.13,2882150.67,268.0,0.0,-18.0,1.0,1.0,0.0,-18.0,0.0,252.0,57.0,231.0,44.0
2017-2018,ID,DECLO SENIOR HIGH SCHOOL,160066000127,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,18.78,89.0,0.0,0.0,0.0,0.0,311.0,16.66,16.66,0.0,16.66,1176068.35,102.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,192.0,76.0,66.0,72.0
2017-2018,ID,OAKLEY JR/SR HIGH SCHOOL,160066000132,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,17.27,75.0,0.0,0.0,0.0,0.0,231.0,14.13,14.13,0.0,14.13,887295.31,43.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,176.0,27.0,117.0,52.0
2017-2018,ID,RAFT RIVER JR/SR HIGH SCHOOL,160066000134,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,16.91,63.0,0.0,0.0,0.0,0.0,178.0,14.1,14.1,0.0,14.1,829266.81,34.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,285.0,73.0,86.0,42.0
2017-2018,ID,CASSIA JR/SR HIGH SCHOOL,160066000540,High,Alternative School,4,SWELIGSWPROG,Title I schoolwide school,9.8,133.0,0.0,0.0,0.0,1.0,137.0,8.0,8.0,0.0,8.0,594345.3,29.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,221.0,48.0,50.0,24.5
2017-2018,ID,CHALLIS JR/SR HIGH SCHOOL,160072000140,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,15.22,65.0,0.0,0.0,0.0,0.0,166.0,14.28,14.28,0.0,13.18,475903.3,29.0,0.0,-18.0,1.0,1.0,1.0,1.0,1.0,181.0,36.0,72.0,42.0
2017-2018,ID,CLARK COUNTY JR/SR HIGH SCHOOL,160075000144,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,9.35,52.0,0.0,0.0,0.0,0.0,86.0,15.0,15.0,0.0,15.0,525000.0,12.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,196.0,25.0,43.0,34.5
2017-2018,ID,PRAIRIE JR/SR HIGH SCHOOL,160081000161,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,14.48,72.0,0.0,0.0,0.0,0.0,177.0,14.88,14.88,0.0,14.88,814358.0,38.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,251.0,38.0,81.0,52.0
2017-2018,ID,LAKESIDE HIGH SCHOOL,160081500720,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,6.91,60.0,0.0,0.0,0.0,0.0,99.0,9.25,8.75,0.5,9.25,438874.88,19.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,164.0,50.0,29.0,30.0
2017-2018,ID,HILLCREST HIGH SCHOOL,160093000024,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,77.75,365.0,0.0,0.0,0.0,0.0,1630.0,73.0,73.0,0.0,73.0,3325671.0,456.0,0.0,-18.0,1.0,6.0,1.0,127.0,163.0,333.0,144.0,398.0,59.0
2017-2018,ID,BONNEVILLE HIGH SCHOOL,160093000169,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,77.59,600.0,0.0,0.0,0.0,0.0,1593.0,70.53,70.53,0.0,70.53,3042527.0,407.0,0.0,-18.0,1.0,7.0,1.0,83.0,92.0,230.0,72.0,384.0,53.0
2017-2018,ID,LINCOLN HIGH SCHOOL,160093000361,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,11.0,64.0,0.0,0.0,0.0,1.0,96.0,11.0,11.0,0.0,11.0,457057.0,24.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,213.0,48.0,41.0,10.0
2017-2018,ID,BONNEVILLE ONLINE SCHOOL,160093001050,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,11.39,58.0,0.0,0.0,0.0,0.0,233.0,9.0,9.0,0.0,9.0,417598.0,61.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,221.0,62.0,113.0,47.0
2017-2018,ID,TECHNICAL CAREERS HIGH SCHOOL,160093001063,High,Career and Technical School,3,NOTTITLE1ELIG,Not a Title I school,11.33,30.0,0.0,0.0,0.0,0.0,94.0,11.0,11.0,0.0,11.0,460371.0,21.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,255.0,76.0,34.0,24.5
2017-2018,ID,PRESTON HIGH SCHOOL,160096000182,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,34.41,243.0,0.0,0.0,0.0,0.0,771.0,39.0,39.0,0.0,39.0,1906863.0,201.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,244.0,33.0,197.0,72.0
2017-2018,ID,FRANKLIN COUNTY HIGH SCHOOOL,160096000764,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,5.0,16.0,0.0,0.0,0.0,0.0,50.0,4.0,4.0,0.0,4.0,242843.0,14.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,242.0,35.0,8.0,50.0
2017-2018,ID,BLACK CANYON HIGH SCHOOL,160102000095,High,Alternative School,4,SWELIGSWPROG,Title I schoolwide school,8.25,53.0,0.0,0.0,0.0,1.0,86.0,6.5,6.5,0.0,6.5,312082.0,11.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,177.0,51.0,19.0,49.5
2017-2018,ID,EMMETT HIGH SCHOOL,160102000187,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,27.63,270.0,0.0,0.0,0.0,0.0,685.0,25.65,23.65,2.0,23.65,997182.8,215.0,0.0,-18.0,1.0,1.0,1.0,16.0,14.0,233.0,98.0,165.0,52.0
2017-2018,ID,FILER HIGH SCHOOL,160105000194,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,30.34,176.0,0.0,0.0,0.0,0.0,511.0,31.0,31.0,0.0,31.0,1281345.3,109.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,223.0,54.0,116.0,52.0
2017-2018,ID,FIRTH HIGH SCHOOL,160108000198,High,Regular School,1,SWELIGTGPROG,Title I schoolwide eligible-Title I targeted assistance program,13.21,96.0,0.0,0.0,0.0,0.0,253.0,14.0,14.0,0.0,14.0,621286.13,53.0,0.0,-18.0,1.0,1.0,0.0,-18.0,16.0,209.0,24.0,74.0,42.0
2017-2018,ID,NORTH FREMONT JR/SR HIGH SCHOOL,160111000203,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,19.0,116.0,0.0,0.0,0.0,0.0,327.0,20.0,20.0,0.0,20.0,891774.0,48.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,207.0,27.0,202.0,39.0
2017-2018,ID,SOUTH FREMONT HIGH SCHOOL,160111000205,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,29.03,186.0,0.0,0.0,0.0,0.0,445.0,33.5,31.5,2.0,31.5,1303816.0,102.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,230.0,34.0,100.0,57.0
2017-2018,ID,FRUITLAND HIGH SCHOOL,160114000212,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,25.24,194.0,0.0,0.0,0.0,0.0,516.0,29.0,29.0,0.0,29.0,1579014.24,247.0,0.0,-18.0,1.0,3.0,1.0,50.0,63.0,250.0,56.0,124.0,62.0
2017-2018,ID,GLENNS FERRY HIGH SCHOOL,160123000220,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,12.17,90.0,0.0,0.0,0.0,0.0,123.0,12.17,12.17,0.0,8.8,402527.0,28.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,180.0,51.0,35.0,44.5
2017-2018,ID,GOODING HIGH SCHOOL,160126000224,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,24.65,200.0,0.0,0.0,0.0,0.0,399.0,21.0,21.0,0.0,18.0,3287606.0,113.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,236.0,58.0,96.0,57.0
2017-2018,ID,GRACE JR/SR HIGH SCHOOL,160129000742,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,17.95,102.0,0.0,0.0,0.0,0.0,222.0,18.0,18.0,0.0,18.0,1013899.7,61.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,215.0,25.0,120.0,77.0
2017-2018,ID,HANSEN JR/SR HIGH SCHOOL,160141000757,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,10.33,90.0,0.0,0.0,0.0,0.0,137.0,13.0,12.0,1.0,8.71,436545.45,22.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,203.0,50.0,63.0,52.0
2017-2018,ID,HOMEDALE HIGH SCHOOL,160147000248,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,18.73,197.0,0.0,0.0,0.0,0.0,352.0,16.83,16.83,0.0,16.52,752437.41,96.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,162.0,37.0,87.0,52.0
2017-2018,ID,HORSESHOE BEND MIDDLE/SR HIGH,160150000831,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,12.44,61.0,0.0,0.0,0.0,0.0,122.0,10.0,10.0,0.0,10.0,600000.0,22.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,166.0,50.0,72.0,47.0
2017-2018,ID,IDAHO FALLS SENIOR HIGH SCHOOL,160153000262,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,60.07,352.0,0.0,0.0,0.0,0.0,1349.0,58.24,58.24,0.0,58.04,2939856.08,320.0,0.0,-18.0,1.0,11.0,1.0,160.0,166.0,174.0,27.0,313.0,64.0
2017-2018,ID,SKYLINE SENIOR HIGH SCHOOL,160153000268,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,61.78,538.0,0.0,0.0,0.0,0.0,1330.0,59.68,59.68,0.0,57.28,2821971.99,293.0,0.0,-18.0,1.0,13.0,1.0,131.0,124.0,243.0,143.0,316.0,53.0
2017-2018,ID,EMERSON HIGH SCHOOL,160153000697,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,9.2,110.0,0.0,0.0,0.0,1.0,173.0,8.33,8.33,0.0,7.33,325431.26,58.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,163.0,18.0,25.0,30.0
2017-2018,ID,COMPASS ACADEMY,160153001043,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,27.27,133.0,0.0,1.0,0.0,0.0,487.0,24.4,24.4,0.0,24.4,1184182.0,103.0,0.0,-18.0,1.0,9.0,1.0,26.0,50.0,174.0,20.0,110.0,47.0
2017-2018,ID,RIGBY HIGH SCHOOL,160157000277,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,70.7,466.0,0.0,0.0,0.0,0.0,1586.0,76.34,76.34,0.0,72.97,3497150.67,428.0,0.0,-18.0,1.0,1.0,0.0,-18.0,0.0,208.0,59.0,366.0,57.0
2017-2018,ID,JEFFERSON HIGH SCHOOL,160157000626,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,5.0,45.0,0.0,0.0,0.0,1.0,57.0,6.0,6.0,0.0,5.0,217753.77,46.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,233.0,50.0,19.0,20.0
2017-2018,ID,JEROME HIGH SCHOOL,160159000284,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,59.46,565.0,0.0,0.0,0.0,0.0,1119.0,65.0,65.0,0.0,54.5,2357456.66,248.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,182.0,59.0,277.0,48.0
2017-2018,ID,KAMIAH HIGH SCHOOL,160162000457,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,9.12,70.0,0.0,0.0,0.0,0.0,128.0,9.0,9.0,0.0,9.0,363525.0,134.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,173.0,27.0,32.0,54.5
2017-2018,ID,KELLOGG HIGH SCHOOL,160165000293,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,23.68,129.0,0.0,0.0,0.0,0.0,350.0,26.28,26.28,0.0,22.28,957454.5,20.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,187.0,18.0,75.0,52.0
2017-2018,ID,KENDRICK JR/SR HIGH SCHOOL,160168000299,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,9.5,40.0,0.0,0.0,0.0,0.0,92.0,11.5,11.5,0.0,11.5,483000.0,6.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,251.0,37.0,54.0,54.5
2017-2018,ID,KIMBERLY HIGH SCHOOL,160171000635,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,31.42,147.0,0.0,0.0,0.0,0.0,564.0,29.36,29.36,0.0,29.36,1657280.35,130.0,0.0,-18.0,1.0,1.0,1.0,4.0,4.0,259.0,56.0,144.0,77.0
2017-2018,ID,KOOTENAI JR/SR HIGH SCHOOL,160174000303,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,9.55,31.0,0.0,0.0,0.0,0.0,83.0,9.0,8.0,1.0,9.0,462387.84,7.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,248.0,77.0,45.0,64.5
2017-2018,ID,KUNA HIGH SCHOOL,160177000307,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,85.4,481.0,0.0,0.0,0.0,0.0,1533.0,91.0,91.0,0.0,91.0,4235042.3,414.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,294.0,67.0,367.0,56.0
2017-2018,ID,INITIAL POINT HIGH SCHOOL,160177000962,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,5.97,39.0,0.0,0.0,0.0,1.0,71.0,9.0,9.0,0.0,8.0,277514.65,28.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,263.0,67.0,29.0,20.0
2017-2018,ID,LAKELAND SENIOR HIGH SCHOOL,160180000311,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,45.6,225.0,0.0,0.0,0.0,0.0,876.0,174.0,136.0,38.0,173.0,2409348.8,208.0,0.0,-18.0,1.0,31.0,1.0,2.0,114.0,248.0,67.0,216.0,69.0
2017-2018,ID,MOUNTAINVIEW ALTERNATIVE HIGH SCHOOL,160180000437,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,6.92,44.0,0.0,0.0,0.0,1.0,84.0,21.0,16.0,5.0,21.0,355618.04,27.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,248.0,62.0,20.0,20.0
2017-2018,ID,TIMBERLAKE SENIOR HIGH SCHOOL,160180000843,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,33.82,160.0,0.0,0.0,0.0,0.0,571.0,137.17,123.17,14.0,136.17,1930428.62,127.0,0.0,-18.0,1.0,27.0,1.0,12.0,0.0,217.0,46.0,170.0,72.0
2017-2018,ID,LAPWAI MIDDLE/HIGH SCHOOL,160183000854,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,17.88,226.0,0.0,0.0,0.0,0.0,243.0,17.0,17.0,0.0,16.0,902268.0,34.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,168.0,35.0,157.0,27.0
2017-2018,ID,LEWISTON HIGH SCHOOL,160186000323,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,61.02,221.0,0.0,0.0,0.0,0.0,979.0,62.47,62.47,0.0,59.47,3539055.0,341.0,0.0,-18.0,1.0,6.0,1.0,230.0,45.0,226.0,39.0,332.0,60.0
2017-2018,ID,TAMMANY ALTERNATIVE SCHOOL,160186000711,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,8.5,33.0,0.0,0.0,0.0,1.0,48.0,7.6,7.6,0.0,7.6,423342.0,35.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,438.0,137.0,17.0,30.0
2017-2018,ID,MACKAY JR/SR HIGH SCHOOL,160190000332,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,9.39,39.0,0.0,0.0,0.0,0.0,93.0,8.92,8.92,0.0,8.92,369931.31,16.0,0.0,-18.0,1.0,2.0,1.0,1.0,1.0,237.0,24.0,46.0,84.5
2017-2018,ID,CENTRAL HIGH SCHOOL,160192000296,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,7.5,61.0,0.0,0.0,0.0,1.0,194.0,6.0,6.0,0.0,6.0,258750.0,26.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,118.0,56.0,23.0,30.0
2017-2018,ID,MADISON SENIOR HIGH SCHOOL,160192000341,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,60.24,298.0,0.0,0.0,0.0,0.0,836.0,57.0,57.0,0.0,57.0,2511116.0,806.0,0.0,-18.0,1.0,9.0,1.0,276.0,166.0,240.0,86.0,250.0,51.0
2017-2018,ID,MARSH VALLEY HIGH SCHOOL,160195000347,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,21.54,125.0,0.0,0.0,0.0,0.0,373.0,23.45,23.45,0.0,20.49,807887.0,32.0,0.0,-18.0,1.0,2.0,1.0,33.0,73.0,244.0,43.0,97.0,62.0
2017-2018,ID,MARSING HIGH SCHOOL,160198000352,High,Regular School,1,SWELIGSWPROG,Title I schoolwide school,16.48,143.0,0.0,0.0,0.0,0.0,284.0,16.0,16.0,0.0,16.0,623235.86,72.0,0.0,-18.0,1.0,11.0,0.0,-18.0,0.0,149.0,35.0,45.0,90.0
2017-2018,ID,MCCALL-DONNELLY HIGH SCHOOL,160203000354,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,24.96,82.0,0.0,0.0,0.0,0.0,322.0,23.5,23.5,0.0,23.5,1345529.13,63.0,0.0,-18.0,1.0,8.0,1.0,57.0,54.0,265.0,62.0,80.0,95.0
2017-2018,ID,MELBA HIGH SCHOOL,160207000836,High,Regular School,1,SWELIGNOPROG,Title I schoolwide eligible school-No program,25.93,183.0,0.0,0.0,0.0,0.0,428.0,25.0,25.0,0.0,23.0,1048027.32,105.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,192.0,48.0,197.0,52.0
2017-2018,ID,EAGLE HIGH SCHOOL,160210000318,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,85.53,191.0,0.0,0.0,0.0,0.0,2030.0,81.61,76.84,4.77,77.74,3727156.32,678.0,0.0,-18.0,1.0,14.0,1.0,322.0,164.0,650.0,113.0,497.0,69.0
2017-2018,ID,MERIDIAN HIGH SCHOOL,160210000372,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,95.44,544.0,0.0,0.0,0.0,0.0,1816.0,90.33,85.6,4.73,87.09,3685099.63,436.0,0.0,-18.0,1.0,9.0,1.0,198.0,106.0,222.0,55.0,481.0,60.0
2017-2018,ID,EAGLE ACADEMY,160210000466,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,13.48,60.0,0.0,0.0,0.0,1.0,153.0,12.73,0.73,12.0,10.54,537853.38,37.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,257.0,55.0,27.0,20.0
2017-2018,ID,CENTENNIAL HIGH SCHOOL,160210000674,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,89.94,518.0,0.0,0.0,0.0,0.0,1906.0,85.76,76.62,9.14,80.0,3634515.02,566.0,0.0,-18.0,1.0,14.0,1.0,287.0,317.0,487.0,137.0,488.0,55.0
2017-2018,ID,MERIDIAN ACADEMY,160210000714,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,13.16,80.0,0.0,0.0,0.0,1.0,167.0,12.67,1.0,11.67,11.56,533603.21,34.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,304.0,87.0,44.0,15.0
2017-2018,ID,MOUNTAIN VIEW HIGH SCHOOL,160210000802,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,106.11,452.0,0.0,0.0,0.0,0.0,2233.0,103.25,96.1,7.15,98.89,4333146.97,717.0,0.0,-18.0,1.0,15.0,1.0,274.0,165.0,328.0,61.0,487.0,78.0
2017-2018,ID,MERIDIAN MEDICAL ARTS CHARTER,160210000804,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,14.68,45.0,0.0,0.0,1.0,0.0,193.0,15.01,15.01,0.0,12.42,815750.75,79.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,411.0,88.0,46.0,90.0
2017-2018,ID,CENTRAL ACADEMY HIGH SCHOOL,160210000903,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,13.0,69.0,0.0,0.0,0.0,1.0,161.0,12.5,2.0,10.5,12.5,541390.94,35.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,500.0,99.0,37.0,34.5
2017-2018,ID,ROCKY MOUNTAIN HIGH SCHOOL,160210000985,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,104.5,262.0,0.0,0.0,0.0,0.0,2395.0,98.85,91.85,7.0,98.72,4278698.95,796.0,0.0,-18.0,1.0,13.0,1.0,340.0,350.0,508.0,97.0,569.0,74.0
2017-2018,ID,RENAISSANCE HIGH SCHOOL,160210001000,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,45.65,96.0,0.0,0.0,0.0,0.0,737.0,43.55,41.25,2.3,42.53,2075999.92,262.0,1.0,297.0,0.0,-9.0,-9.0,-18.0,-18.0,319.0,81.0,188.0,95.0
2017-2018,ID,REBOUND SCHOOL OF OPPORTUNITY,160210001025,High,Alternative School,4,SWELIGNOPROG,Title I schoolwide eligible school-No program,3.09,51.0,0.0,0.0,0.0,1.0,136.0,2.2,0.0,2.2,0.14,2666.0,40.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0,326.0,88.0,33.0,24.5
2017-2018,ID,IDAHO FINE ARTS ACADEMY,160210001071,High,Regular School,1,NOTTITLE1ELIG,Not a Title I school,12.1,20.0,0.0,0.0,0.0,0.0,188.0,12.1,10.7,1.4,12.1,606801.16,33.0,0.0,-18.0,1.0,2.0,1.0,5.0,0.0,624.0,119.0,104.0,92.0
2017-2018,ID,MIDDLETON HIGH SCHOOL,160213000377,High,Regular School,1,TGELGBNOPROG,Title I targeted assistance eligible school-No program,59.26,483.0,0.0,0.0,0.0,0.0,1244.0,49.49,48.49,1.0,47.49,2100102.18,356.0,0.0,-18.0,1.0,2.0,1.0,34.0,0.0,258.0,68.0,283.0,63.0
