" ""LEA_STATE""",LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,NCESSCH,SCH_MATHCLASSES_CALC,SCH_MATHCERT_CALC,Total_Calc_enroll_students
NY,NEW YORK,3624780,ROCKVILLE CENTRE UNION FREE SCHOOL DISTRICT,03431,SOUTH SIDE HIGH SCHOOL,362478003431,362478003431,8,8,148
NY,NEW YORK,3624840,ROCKY POINT UNION FREE SCHOOL DISTRICT,03437,ROCKY POINT HIGH SCHOOL,362484003437,362484003437,2,2,38
NY,NEW YORK,3624900,ROME CITY SCHOOL DISTRICT,03449,ROME FREE ACADEMY,362490003449,362490003449,6,6,104
NY,NEW YORK,3624930,ROMULUS CENTRAL SCHOOL DISTRICT,04369,ROMULUS CENTRAL SCHOOL,362493004369,362493004369,1,1,4
NY,NEW YORK,3624960,RONDOUT VALLEY CENTRAL SCHOOL DISTRICT,03458,RONDOUT VALLEY HIGH SCHOOL,362496003458,362496003458,4,4,16
NY,NEW YORK,3625020,ROSCOE CENTRAL SCHOOL DISTRICT,03466,ROSCOE CENTRAL SCHOOL,362502003466,362502003466,1,1,12
NY,NEW YORK,3625050,ROSLYN UNION FREE SCHOOL DISTRICT,03470,ROSLYN HIGH SCHOOL,362505003470,362505003470,9,9,236
NY,NEW YORK,3625140,ROYALTON-HARTLAND CENTRAL SCHOOL DISTRICT,03476,ROYALTON-HARTLAND HIGH SCHOOL,362514003476,362514003476,1,1,14
NY,NEW YORK,3625170,RUSH-HENRIETTA CENTRAL SCHOOL DISTRICT,03485,RUSH-HENRIETTA SENIOR HIGH SCHOOL,362517003485,362517003485,5,5,54
NY,NEW YORK,3625260,RYE CITY SCHOOL DISTRICT,03492,RYE HIGH SCHOOL,362526003492,362526003492,5,2,98
NY,NEW YORK,3625290,RYE NECK UNION FREE SCHOOL DISTRICT,03496,RYE NECK SENIOR HIGH SCHOOL,362529003496,362529003496,2,2,42
NY,NEW YORK,3625320,FLORIDA UNION FREE SCHOOL DISTRICT,03497,S S SEWARD INSTITUTE,362532003497,362532003497,1,0,10
NY,NEW YORK,3625350,SACHEM CENTRAL SCHOOL DISTRICT,04567,SACHEM HIGH SCHOOL NORTH,362535004567,362535004567,5,5,72
NY,NEW YORK,3625350,SACHEM CENTRAL SCHOOL DISTRICT,05740,SACHEM HIGH SCHOOL EAST,362535005740,362535005740,5,5,84
NY,NEW YORK,3625380,SAG HARBOR UNION FREE SCHOOL DISTRICT,03514,PIERSON MIDDLE/HIGH SCHOOL,362538003514,362538003514,1,1,14
NY,NEW YORK,3625440,SALAMANCA CITY SCHOOL DISTRICT,03519,SALAMANCA HIGH SCHOOL,362544003519,362544003519,1,1,2
NY,NEW YORK,3625470,SALEM CENTRAL SCHOOL DISTRICT,03521,SALEM HIGH SCHOOL,362547003521,362547003521,1,1,6
NY,NEW YORK,3625500,SALMON RIVER CENTRAL SCHOOL DISTRICT,03524,SALMON RIVER HIGH SCHOOL,362550003524,362550003524,1,1,6
NY,NEW YORK,3625740,SARANAC LAKE CENTRAL SCHOOL DISTRICT,03535,SARANAC LAKE SENIOR HIGH SCHOOL,362574003535,362574003535,1,1,22
NY,NEW YORK,3625800,SAUGERTIES CENTRAL SCHOOL DISTRICT,03549,SAUGERTIES SENIOR HIGH SCHOOL,362580003549,362580003549,1,1,42
NY,NEW YORK,3625920,SAYVILLE UNION FREE SCHOOL DISTRICT,03557,SAYVILLE HIGH SCHOOL,362592003557,362592003557,4,4,76
NY,NEW YORK,3625950,SCARSDALE UNION FREE SCHOOL DISTRICT,03566,SCARSDALE SENIOR HIGH SCHOOL,362595003566,362595003566,11,11,198
NY,NEW YORK,3625980,SCHALMONT CENTRAL SCHOOL DISTRICT,03571,SCHALMONT HIGH SCHOOL,362598003571,362598003571,1,1,18
NY,NEW YORK,3626010,SCHENECTADY CITY SCHOOL DISTRICT,03583,SCHENECTADY HIGH SCHOOL,362601003583,362601003583,1,1,26
NY,NEW YORK,3626070,SCHODACK CENTRAL SCHOOL DISTRICT,03596,MAPLE HILL HIGH SCHOOL,362607003596,362607003596,1,1,8
NY,NEW YORK,3626100,SCHOHARIE CENTRAL SCHOOL DISTRICT,03598,SCHOHARIE HIGH SCHOOL,362610003598,362610003598,1,1,14
NY,NEW YORK,3626160,SCHUYLERVILLE CENTRAL SCHOOL DISTRICT,03602,SCHUYLERVILLE HIGH SCHOOL,362616003602,362616003602,1,1,10
NY,NEW YORK,3626190,SCIO CENTRAL SCHOOL DISTRICT,03604,SCIO CENTRAL SCHOOL,362619003604,362619003604,1,1,2
NY,NEW YORK,3626310,SCOTIA-GLENVILLE CENTRAL SCHOOL DISTRICT,03609,SCOTIA-GLENVILLE SENIOR HIGH SCHOOL,362631003609,362631003609,2,2,14
NY,NEW YORK,3626370,NORTH SHORE CENTRAL SCHOOL DISTRICT,03614,NORTH SHORE SENIOR HIGH SCHOOL,362637003614,362637003614,6,6,132
NY,NEW YORK,3626400,SEAFORD UNION FREE SCHOOL DISTRICT,03620,SEAFORD SENIOR HIGH SCHOOL,362640003620,362640003620,2,2,38
NY,NEW YORK,3626430,SENECA FALLS CENTRAL SCHOOL DISTRICT,03624,MYNDERSE ACADEMY,362643003624,362643003624,2,2,20
NY,NEW YORK,3626520,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,03626,ELMONT MEMORIAL HIGH SCHOOL,362652003626,362652003626,1,1,16
NY,NEW YORK,3626520,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,03627,FLORAL PARK MEMORIAL HIGH SCHOOL,362652003627,362652003627,2,2,28
NY,NEW YORK,3626520,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,03628,H FRANK CAREY HIGH SCHOOL,362652003628,362652003628,2,2,28
NY,NEW YORK,3626520,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,03629,NEW HYDE PARK MEMORIAL HIGH SCHOOL,362652003629,362652003629,2,2,42
NY,NEW YORK,3626520,SEWANHAKA CENTRAL HIGH SCHOOL DISTRICT,03630,SEWANHAKA HIGH SCHOOL,362652003630,362652003630,2,2,54
NY,NEW YORK,3626580,SHARON SPRINGS CENTRAL SCHOOL DISTRICT,03631,SHARON SPRINGS CENTRAL SCHOOL,362658003631,362658003631,1,1,10
NY,NEW YORK,3626640,SHELTER ISLAND UNION FREE SCHOOL DISTRICT,03632,SHELTER ISLAND SCHOOL,362664003632,362664003632,1,1,0
NY,NEW YORK,3626670,SHENENDEHOWA CENTRAL SCHOOL DISTRICT,03640,SHENENDEHOWA HIGH SCHOOL,362667003640,362667003640,5,5,120
NY,NEW YORK,3626700,SHERBURNE-EARLVILLE CENTRAL SCHOOL DISTRICT,03645,SHERBURNE-EARLVILLE SENIOR HIGH SCHOOL,362670003645,362670003645,1,1,18
NY,NEW YORK,3626760,SHERRILL CITY SCHOOL DISTRICT,03653,VERNON-VERONA-SHERRILL SENIOR HIGH SCHOOL,362676003653,362676003653,1,1,10
NY,NEW YORK,3626840,SHOREHAM-WADING RIVER CENTRAL SCHOOL DISTRICT,03657,SHOREHAM-WADING RIVER HIGH SCHOOL,362684003657,362684003657,7,7,164
NY,NEW YORK,3626850,SIDNEY CENTRAL SCHOOL DISTRICT,03663,SIDNEY HIGH SCHOOL,362685003663,362685003663,1,1,8
NY,NEW YORK,3626880,SILVER CREEK CENTRAL SCHOOL DISTRICT,03666,SILVER CREEK HIGH SCHOOL,362688003666,362688003666,1,1,4
NY,NEW YORK,3626940,SKANEATELES CENTRAL SCHOOL DISTRICT,03668,SKANEATELES SENIOR HIGH SCHOOL,362694003668,362694003668,7,7,132
NY,NEW YORK,3627000,CHEEKTOWAGA-SLOAN UNION FREE SCHOOL DISTRICT,03672,JOHN F KENNEDY SENIOR HIGH SCHOOL,362700003672,362700003672,1,1,8
NY,NEW YORK,3627060,SMITHTOWN CENTRAL SCHOOL DISTRICT,00327,SMITHTOWN HIGH SCHOOL-WEST,362706000327,362706000327,11,11,244
NY,NEW YORK,3627060,SMITHTOWN CENTRAL SCHOOL DISTRICT,05839,SMITHTOWN HIGH SCHOOL EAST,362706005839,362706005839,12,12,252
NY,NEW YORK,3627120,SODUS CENTRAL SCHOOL DISTRICT,03694,SODUS JR/SR HIGH SCHOOL,362712003694,362712003694,1,1,10
NY,NEW YORK,3627150,SOLVAY UNION FREE SCHOOL DISTRICT,03699,SOLVAY HIGH SCHOOL,362715003699,362715003699,1,1,6
NY,NEW YORK,3627180,SOMERS CENTRAL SCHOOL DISTRICT,03703,SOMERS SENIOR HIGH SCHOOL,362718003703,362718003703,3,3,72
NY,NEW YORK,3627210,SOUTH COLONIE CENTRAL SCHOOL DISTRICT,03704,COLONIE CENTRAL HIGH SCHOOL,362721003704,362721003704,1,1,2
NY,NEW YORK,3627240,SOUTH GLENS FALLS CENTRAL SCHOOL DISTRICT,03718,SOUTH GLENS FALLS SENIOR HIGH SCHOOL,362724003718,362724003718,2,2,30
NY,NEW YORK,3627300,SOUTH HUNTINGTON UNION FREE SCHOOL DISTRICT,03729,WALT WHITMAN HIGH SCHOOL,362730003729,362730003729,5,0,112
NY,NEW YORK,3627360,SOUTH LEWIS CENTRAL SCHOOL DISTRICT,03735,SOUTH LEWIS HIGH SCHOOL,362736003735,362736003735,1,1,8
NY,NEW YORK,3627450,SOUTH ORANGETOWN CENTRAL SCHOOL DISTRICT,03741,TAPPAN ZEE HIGH SCHOOL,362745003741,362745003741,1,1,32
NY,NEW YORK,3627540,SOUTHAMPTON UNION FREE SCHOOL DISTRICT,03745,SOUTHAMPTON HIGH SCHOOL,362754003745,362754003745,2,2,34
NY,NEW YORK,3627570,SOUTHERN CAYUGA CENTRAL SCHOOL DISTRICT,03749,SOUTHERN CAYUGA  7-12 SECONDARY SCHOOL,362757003749,362757003749,1,1,4
NY,NEW YORK,3627620,SOUTHOLD UNION FREE SCHOOL DISTRICT,03751,SOUTHOLD JUNIOR-SENIOR HIGH SCHOOL,362762003751,362762003751,1,1,8
NY,NEW YORK,3627660,SOUTHWESTERN CENTRAL SCHOOL DISTRICT AT JAMESTOWN,03756,SOUTHWESTERN SENIOR HIGH SCHOOL,362766003756,362766003756,2,2,42
NY,NEW YORK,3627750,SPENCER-VAN ETTEN CENTRAL SCHOOL DISTRICT,03759,SPENCER-VAN ETTEN HIGH SCHOOL,362775003759,362775003759,1,1,22
NY,NEW YORK,3627780,SPENCERPORT CENTRAL SCHOOL DISTRICT,03762,SPENCERPORT HIGH SCHOOL,362778003762,362778003762,3,3,66
NY,NEW YORK,3627810,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),03779,RAMAPO HIGH SCHOOL,362781003779,362781003779,1,1,18
NY,NEW YORK,3627810,EAST RAMAPO CENTRAL SCHOOL DISTRICT (SPRING VALLEY),03782,SPRING VALLEY HIGH SCHOOL,362781003782,362781003782,1,1,8
NY,NEW YORK,3627990,SAINT REGIS FALLS CENTRAL SCHOOL DISTRICT,03793,SAINT REGIS FALLS CENTRAL SCHOOL,362799003793,362799003793,1,1,0
NY,NEW YORK,3628020,STAMFORD CENTRAL SCHOOL DISTRICT,03796,STAMFORD CENTRAL SCHOOL,362802003796,362802003796,1,1,6
NY,NEW YORK,3628050,STARPOINT CENTRAL SCHOOL DISTRICT,03798,STARPOINT HIGH SCHOOL,362805003798,362805003798,7,7,146
NY,NEW YORK,3628110,STILLWATER CENTRAL SCHOOL DISTRICT,03800,STILLWATER MIDDLE SCHOOL HIGH SCHOOL,362811003800,362811003800,1,1,4
NY,NEW YORK,3628140,STOCKBRIDGE VALLEY CENTRAL SCHOOL DISTRICT,03801,STOCKBRIDGE VALLEY CENTRAL SCHOOL,362814003801,362814003801,1,1,4
NY,NEW YORK,3628200,THREE VILLAGE CENTRAL SCHOOL DISTRICT,03809,WARD MELVILLE SENIOR HIGH SCHOOL,362820003809,362820003809,6,6,116
NY,NEW YORK,3628320,SUFFERN CENTRAL SCHOOL DISTRICT,03818,SUFFERN SENIOR HIGH SCHOOL,362832003818,362832003818,6,6,128
NY,NEW YORK,3628500,SWEET HOME CENTRAL SCHOOL DISTRICT,03832,SWEET HOME SENIOR HIGH SCHOOL,362850003832,362850003832,3,3,68
NY,NEW YORK,3628560,SYOSSET CENTRAL SCHOOL DISTRICT,03843,SYOSSET SENIOR HIGH SCHOOL,362856003843,362856003843,13,13,302
NY,NEW YORK,3628590,SYRACUSE CITY SCHOOL DISTRICT,03850,CORCORAN HIGH SCHOOL,362859003850,362859003850,1,1,12
NY,NEW YORK,3628590,SYRACUSE CITY SCHOOL DISTRICT,03864,HENNINGER HIGH SCHOOL,362859003864,362859003864,1,1,18
NY,NEW YORK,3628590,SYRACUSE CITY SCHOOL DISTRICT,03871,NOTTINGHAM HIGH SCHOOL,362859003871,362859003871,2,2,30
NY,NEW YORK,3628590,SYRACUSE CITY SCHOOL DISTRICT,06480,PUBLIC SERVICE LEADERSHIP ACADEMY AT FOWLER,362859006480,362859006480,1,1,2
NY,NEW YORK,3628620,TACONIC HILLS CENTRAL SCHOOL DISTRICT,03886,TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL,362862003886,362862003886,1,1,6
NY,NEW YORK,3628650,UNION FREE SCHOOL DISTRICT OF THE TARRYTOWNS,03889,SLEEPY HOLLOW HIGH SCHOOL,362865003889,362865003889,4,4,70
NY,NEW YORK,3628680,TICONDEROGA CENTRAL SCHOOL DISTRICT,03895,TICONDEROGA SENIOR HIGH SCHOOL,362868003895,362868003895,1,1,4
NY,NEW YORK,3628710,TIOGA CENTRAL SCHOOL DISTRICT,03899,TIOGA SENIOR HIGH SCHOOL,362871003899,362871003899,1,1,16
NY,NEW YORK,3628800,TOWN OF WEBB UNION FREE SCHOOL DISTRICT,03908,TOWN OF WEBB SCHOOL,362880003908,362880003908,1,1,6
NY,NEW YORK,3628890,TRI-VALLEY CENTRAL SCHOOL DISTRICT,03910,TRI-VALLEY SECONDARY SCHOOL,362889003910,362889003910,1,1,4
NY,NEW YORK,3628950,TROY CITY SCHOOL DISTRICT,03918,TROY HIGH SCHOOL,362895003918,362895003918,3,3,48
NY,NEW YORK,3628980,TRUMANSBURG CENTRAL SCHOOL DISTRICT,03921,CHARLES O DICKERSON HIGH SCHOOL,362898003921,362898003921,1,1,6
NY,NEW YORK,3629040,TUCKAHOE UNION FREE SCHOOL DISTRICT,03923,TUCKAHOE HIGH SCHOOL,362904003923,362904003923,1,1,20
NY,NEW YORK,3629130,TULLY CENTRAL SCHOOL DISTRICT,03927,TULLY JUNIOR-SENIOR HIGH SCHOOL,362913003927,362913003927,1,1,18
NY,NEW YORK,3629160,TUPPER LAKE CENTRAL SCHOOL DISTRICT,03929,TUPPER LAKE MIDDLE-HIGH SCHOOL,362916003929,362916003929,1,1,2
NY,NEW YORK,3629190,TUXEDO UNION FREE SCHOOL DISTRICT,03930,GEORGE F BAKER HIGH SCHOOL,362919003930,362919003930,1,1,0
NY,NEW YORK,3629240,OTEGO-UNADILLA CENTRAL SCHOOL DISTRICT,03934,UNATEGO JUNIOR-SENIOR HIGH SCHOOL,362924003934,362924003934,1,0,14
NY,NEW YORK,3629280,UNIONDALE UNION FREE SCHOOL DISTRICT,03944,UNIONDALE HIGH SCHOOL,362928003944,362928003944,2,2,60
NY,NEW YORK,3629370,UTICA CITY SCHOOL DISTRICT,03963,THOMAS R PROCTOR HIGH SCHOOL,362937003963,362937003963,1,1,40
NY,NEW YORK,3629520,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,03980,VALLEY STREAM CENTRAL HIGH SCHOOL,362952003980,362952003980,4,4,88
NY,NEW YORK,3629520,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,03982,VALLEY STREAM NORTH HIGH SCHOOL,362952003982,362952003982,2,2,68
NY,NEW YORK,3629520,VALLEY STREAM CENTRAL HIGH SCHOOL DISTRICT,03983,VALLEY STREAM SOUTH HIGH SCHOOL,362952003983,362952003983,2,2,80
NY,NEW YORK,3629610,VESTAL CENTRAL SCHOOL DISTRICT,03992,VESTAL SENIOR HIGH SCHOOL,362961003992,362961003992,2,2,28
NY,NEW YORK,3629640,VICTOR CENTRAL SCHOOL DISTRICT,03996,VICTOR SENIOR HIGH SCHOOL,362964003996,362964003996,5,5,90
NY,NEW YORK,3629670,VOORHEESVILLE CENTRAL SCHOOL DISTRICT,03997,CLAYTON A BOUTON HIGH SCHOOL,362967003997,362967003997,1,1,26
NY,NEW YORK,3629820,WALTON CENTRAL SCHOOL DISTRICT,04006,WALTON HIGH SCHOOL,362982004006,362982004006,1,1,4
NY,NEW YORK,3629850,WANTAGH UNION FREE SCHOOL DISTRICT,04011,WANTAGH SENIOR HIGH SCHOOL,362985004011,362985004011,4,4,46
NY,NEW YORK,3629880,WAPPINGERS CENTRAL SCHOOL DISTRICT,04018,JOHN JAY SENIOR HIGH SCHOOL,362988004018,362988004018,9,9,204
NY,NEW YORK,3629880,WAPPINGERS CENTRAL SCHOOL DISTRICT,04022,ROY C KETCHAM SENIOR HIGH SCHOOL,362988004022,362988004022,8,8,136
NY,NEW YORK,3629910,WARRENSBURG CENTRAL SCHOOL DISTRICT,04028,WARRENSBURG JUNIOR-SENIOR HIGH SCHOOL,362991004028,362991004028,1,1,4
NY,NEW YORK,3629940,WARSAW CENTRAL SCHOOL DISTRICT,04030,WARSAW MIDDLE/SENIOR HIGH SCHOOL,362994004030,362994004030,1,1,8
NY,NEW YORK,3629970,WARWICK VALLEY CENTRAL SCHOOL DISTRICT,04034,WARWICK VALLEY HIGH SCHOOL,362997004034,362997004034,5,5,66
NY,NEW YORK,3630030,WASHINGTONVILLE CENTRAL SCHOOL DISTRICT,04040,WASHINGTONVILLE SENIOR HIGH SCHOOL,363003004040,363003004040,7,7,146
NY,NEW YORK,3630060,WATERFORD-HALFMOON UNION FREE SCHOOL DISTRICT,04042,WATERFORD-HALFMOON JUNIOR-SENIOR HIGH SCHOOL,363006004042,363006004042,1,1,6
NY,NEW YORK,3630120,WATERTOWN CITY SCHOOL DISTRICT,04057,WATERTOWN SENIOR HIGH SCHOOL,363012004057,363012004057,3,3,28
NY,NEW YORK,3630160,WATERVILLE CENTRAL SCHOOL DISTRICT,04538,WATERVILLE JR/SR HIGH SCHOOL,363016004538,363016004538,3,3,14
NY,NEW YORK,3630210,WATERVLIET CITY SCHOOL DISTRICT,04061,WATERVLIET JUNIOR-SENIOR HIGH SCHOOL,363021004061,363021004061,1,1,6
NY,NEW YORK,3630240,WATKINS GLEN CENTRAL SCHOOL DISTRICT,04062,WATKINS GLEN CENTRAL HIGH SCHOOL,363024004062,363024004062,1,1,18
NY,NEW YORK,3630270,WAVERLY CENTRAL SCHOOL DISTRICT,04069,WAVERLY HIGH SCHOOL,363027004069,363027004069,1,1,2
NY,NEW YORK,3630330,WAYNE CENTRAL SCHOOL DISTRICT,04078,WAYNE SENIOR HIGH SCHOOL,363033004078,363033004078,6,6,92
NY,NEW YORK,3630420,WEEDSPORT CENTRAL SCHOOL DISTRICT,04095,WEEDSPORT JUNIOR-SENIOR HIGH SCHOOL,363042004095,363042004095,1,1,10
NY,NEW YORK,3630450,WELLS CENTRAL SCHOOL DISTRICT,04096,WELLS SCHOOL,363045004096,363045004096,1,1,2
NY,NEW YORK,3630480,WELLSVILLE CENTRAL SCHOOL DISTRICT,04099,WELLSVILLE SECONDARY SCHOOL,363048004099,363048004099,1,1,22
NY,NEW YORK,3630540,WEST BABYLON UNION FREE SCHOOL DISTRICT,04106,WEST BABYLON SENIOR HIGH SCHOOL,363054004106,363054004106,4,4,76
NY,NEW YORK,3630600,WEST CANADA VALLEY CENTRAL SCHOOL DISTRICT,04109,WEST CANADA VALLEY JUNIOR-SENIOR HIGH SCHOOL,363060004109,363060004109,2,2,12
NY,NEW YORK,3630630,WEST GENESEE CENTRAL SCHOOL DISTRICT,04119,WEST GENESEE SENIOR HIGH SCHOOL,363063004119,363063004119,3,2,70
NY,NEW YORK,3630690,WEST ISLIP UNION FREE SCHOOL DISTRICT,04135,WEST ISLIP SENIOR HIGH SCHOOL,363069004135,363069004135,8,8,112
NY,NEW YORK,3630780,WEST SENECA CENTRAL SCHOOL DISTRICT,04149,WEST SENECA EAST SENIOR HIGH SCHOOL,363078004149,363078004149,2,2,36
NY,NEW YORK,3630780,WEST SENECA CENTRAL SCHOOL DISTRICT,04151,WEST SENECA WEST SENIOR HIGH SCHOOL,363078004151,363078004151,1,1,14
NY,NEW YORK,3630900,WEST VALLEY CENTRAL SCHOOL DISTRICT,04153,WEST VALLEY CENTRAL SCHOOL,363090004153,363090004153,1,1,2
NY,NEW YORK,3630930,MOUNT MARKHAM CENTRAL SCHOOL DISTRICT,04156,MOUNT MARKHAM SENIOR HIGH SCHOOL,363093004156,363093004156,1,1,16
NY,NEW YORK,3630960,WESTBURY UNION FREE SCHOOL DISTRICT,04162,WESTBURY HIGH SCHOOL,363096004162,363096004162,2,2,4
NY,NEW YORK,3630990,WESTFIELD CENTRAL SCHOOL DISTRICT,04164,WESTFIELD HIGH SCHOOL,363099004164,363099004164,2,2,8
NY,NEW YORK,3631020,WESTHAMPTON BEACH UNION FREE SCHOOL DISTRICT,04166,WESTHAMPTON BEACH SENIOR HIGH SCHOOL,363102004166,363102004166,3,3,64
NY,NEW YORK,3631050,WESTMORELAND CENTRAL SCHOOL DISTRICT,04169,WESTMORELAND HIGH SCHOOL,363105004169,363105004169,1,1,4
NY,NEW YORK,3631080,WESTPORT CENTRAL SCHOOL DISTRICT,04170,WESTPORT CENTRAL SCHOOL,363108004170,363108004170,1,1,6
NY,NEW YORK,3631170,WHEATLAND-CHILI CENTRAL SCHOOL DISTRICT,04172,WHEATLAND-CHILI HIGH SCHOOL,363117004172,363117004172,1,1,16
NY,NEW YORK,3631260,WHITE PLAINS CITY SCHOOL DISTRICT,04188,WHITE PLAINS SENIOR HIGH SCHOOL,363126004188,363126004188,6,6,94
NY,NEW YORK,3631290,WHITEHALL CENTRAL SCHOOL DISTRICT,04190,WHITEHALL JUNIOR-SENIOR HIGH SCHOOL,363129004190,363129004190,1,1,6
NY,NEW YORK,3631350,WHITESVILLE CENTRAL SCHOOL DISTRICT,04575,WHITESVILLE CENTRAL SCHOOL,363135004575,363135004575,1,0,2
NY,NEW YORK,3631380,WHITNEY POINT CENTRAL SCHOOL DISTRICT,04202,WHITNEY POINT SENIOR HIGH SCHOOL,363138004202,363138004202,1,1,10
NY,NEW YORK,3631440,WILLIAMSON CENTRAL SCHOOL DISTRICT,04206,WILLIAMSON SENIOR HIGH SCHOOL,363144004206,363144004206,2,2,30
NY,NEW YORK,3631470,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,04217,WILLIAMSVILLE EAST HIGH SCHOOL,363147004217,363147004217,4,4,90
NY,NEW YORK,3631470,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,04218,WILLIAMSVILLE NORTH HIGH SCHOOL,363147004218,363147004218,3,3,78
NY,NEW YORK,3631470,WILLIAMSVILLE CENTRAL SCHOOL DISTRICT,04219,WILLIAMSVILLE SOUTH HIGH SCHOOL,363147004219,363147004219,4,4,60
NY,NEW YORK,3631500,WILLSBORO CENTRAL SCHOOL DISTRICT,04220,WILLSBORO CENTRAL SCHOOL,363150004220,363150004220,1,1,2
NY,NEW YORK,3631560,WILSON CENTRAL SCHOOL DISTRICT,04223,WILSON HIGH SCHOOL,363156004223,363156004223,1,1,18
NY,NEW YORK,3631590,WINDHAM-ASHLAND-JEWETT CENTRAL SCHOOL DISTRICT,04225,WINDHAM ASHLAND CENTRAL SCHOOL,363159004225,363159004225,1,1,8
NY,NEW YORK,3631710,HEWLETT-WOODMERE UNION FREE SCHOOL DISTRICT,04227,GEORGE W HEWLETT HIGH SCHOOL,363171004227,363171004227,6,6,118
NY,NEW YORK,3631740,WORCESTER CENTRAL SCHOOL DISTRICT,04232,WORCESTER SCHOOL,363174004232,363174004232,2,2,6
NY,NEW YORK,3631800,WYANDANCH UNION FREE SCHOOL DISTRICT,04237,WYANDANCH MEMORIAL HIGH SCHOOL,363180004237,363180004237,1,1,4
NY,NEW YORK,3631920,YONKERS CITY SCHOOL DISTRICT,04245,LINCOLN HIGH SCHOOL,363192004245,363192004245,1,1,22
NY,NEW YORK,3631920,YONKERS CITY SCHOOL DISTRICT,04247,YONKERS MONTESSORI ACADEMY,363192004247,363192004247,1,1,24
NY,NEW YORK,3631920,YONKERS CITY SCHOOL DISTRICT,04251,SAUNDERS TRADES & TECHNICAL HIGH SCHOOL,363192004251,363192004251,1,1,18
NY,NEW YORK,3631920,YONKERS CITY SCHOOL DISTRICT,04574,YONKERS HIGH SCHOOL,363192004574,363192004574,2,2,44
NY,NEW YORK,3631950,YORK CENTRAL SCHOOL DISTRICT,04279,YORK MIDDLE/HIGH SCHOOL,363195004279,363195004279,1,1,0
NY,NEW YORK,3631980,YORKTOWN CENTRAL SCHOOL DISTRICT,04284,YORKTOWN HIGH SCHOOL,363198004284,363198004284,5,5,78
NY,NEW YORK,3632010,CUBA-RUSHFORD CENTRAL SCHOOL DISTRICT,00050,CUBA-RUSHFORD HIGH SCHOOL,363201000050,363201000050,1,1,4
NY,NEW YORK,3680700,RENSSELAER-COLUMBIA-GREENE BOCES,06512,TECH VALLEY HIGH SCHOOL,368070006512,368070006512,1,1,10
NY,NEW YORK,3680960,WESTCHESTER BOCES,99990,SWBOCES Center for Special Services,368096099990,368096099990,1,1,2
NC,NORTH CAROLINA,3700011,Cumberland County Schools,00402,Cape Fear High,370001100402,370001100402,2,2,38
NC,NORTH CAROLINA,3700011,Cumberland County Schools,00420,Massey Hill Classical High,370001100420,370001100420,1,2,16
NC,NORTH CAROLINA,3700011,Cumberland County Schools,00426,Pine Forest High,370001100426,370001100426,2,2,28
NC,NORTH CAROLINA,3700011,Cumberland County Schools,00433,Seventy-First High,370001100433,370001100433,1,2,4
NC,NORTH CAROLINA,3700011,Cumberland County Schools,00436,South View High,370001100436,370001100436,1,3,18
NC,NORTH CAROLINA,3700011,Cumberland County Schools,02124,E E Smith High,370001102124,370001102124,2,3,34
NC,NORTH CAROLINA,3700011,Cumberland County Schools,02134,Terry Sanford High,370001102134,370001102134,7,4,34
NC,NORTH CAROLINA,3700011,Cumberland County Schools,02512,Jack Britt High,370001102512,370001102512,5,4,64
NC,NORTH CAROLINA,3700011,Cumberland County Schools,02663,Grays Creek High,370001102663,370001102663,2,2,20
NC,NORTH CAROLINA,3700012,Pitt County Schools,01491,Ayden-Grifton High,370001201491,370001201491,1,1,6
NC,NORTH CAROLINA,3700012,Pitt County Schools,01495,D H Conley High,370001201495,370001201495,5,5,46
NC,NORTH CAROLINA,3700012,Pitt County Schools,01497,Farmville Central High,370001201497,370001201497,1,1,6
NC,NORTH CAROLINA,3700012,Pitt County Schools,01502,North Pitt High,370001201502,370001201502,1,1,14
NC,NORTH CAROLINA,3700012,Pitt County Schools,02142,Junius H Rose High,370001202142,370001202142,3,3,62
NC,NORTH CAROLINA,3700012,Pitt County Schools,02616,South Central,370001202616,370001202616,3,3,4
NC,NORTH CAROLINA,3700030,Alamance-Burlington Schools,00006,Eastern Alamance High,370003000006,370003000006,3,3,36
NC,NORTH CAROLINA,3700030,Alamance-Burlington Schools,00009,Graham High,370003000009,370003000009,1,1,12
NC,NORTH CAROLINA,3700030,Alamance-Burlington Schools,00016,Southern High,370003000016,370003000016,3,3,28
NC,NORTH CAROLINA,3700030,Alamance-Burlington Schools,00019,Western Alamance High,370003000019,370003000019,4,4,66
NC,NORTH CAROLINA,3700030,Alamance-Burlington Schools,00202,Hugh M Cummings High,370003000202,370003000202,2,2,18
NC,NORTH CAROLINA,3700030,Alamance-Burlington Schools,00207,Walter M Williams High,370003000207,370003000207,4,4,38
