LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_MATHCLASSES_ALG2,SCH_MATHCERT_ALG2,NCESSCH,Total_Alg2_enroll_students
MA,MASSACHUSETTS,2500556,TEC Connections Academy Commonwealth Virtual School District,02817,TEC Connections Academy Commonwealth Virtual School,250055602817,28,28,250055602817,279
MA,MASSACHUSETTS,2501650,Abington,00001,Abington High,250165000001,2,2,250165000001,11
MA,MASSACHUSETTS,2501710,Acton-Boxborough Regional School District,00012,Acton-Boxborough Regional High,250171000012,20,20,250171000012,482
MA,MASSACHUSETTS,2501780,Adams-Cheshire,00021,Hoosac Valley High School,250178000021,3,3,250178000021,51
MA,MASSACHUSETTS,2501800,Agawam,00024,Agawam High,250180000024,15,15,250180000024,264
MA,MASSACHUSETTS,2501860,Amesbury,00034,Amesbury High,250186000034,7,7,250186000034,160
MA,MASSACHUSETTS,2501920,Amherst-Pelham,00042,Amherst Regional High School,250192000042,12,12,250192000042,243
MA,MASSACHUSETTS,2501950,Andover,00045,Andover High,250195000045,17,17,250195000045,365
MA,MASSACHUSETTS,2501980,Arlington,00053,Arlington High,250198000053,19,19,250198000053,353
MA,MASSACHUSETTS,2502040,Ashburnham-Westminster,00069,Oakmont Regional High School,250204000069,18,18,250204000069,336
MA,MASSACHUSETTS,2502100,Ashland,00070,Ashland High,250210000070,14,11,250210000070,230
MA,MASSACHUSETTS,2502110,Assabet Valley Regional Vocational Technical,02257,Assabet Valley Vocational High School,250211002257,14,14,250211002257,264
MA,MASSACHUSETTS,2502160,Athol-Royalston,00074,Athol High,250216000074,4,4,250216000074,73
MA,MASSACHUSETTS,2502190,Attleboro,00084,Attleboro High,250219000084,44,44,250219000084,440
MA,MASSACHUSETTS,2502190,Attleboro,02831,Attleboro Community Academy,250219002831,3,3,250219002831,19
MA,MASSACHUSETTS,2502220,Auburn,00100,Auburn Senior High,250222000100,6,6,250222000100,113
MA,MASSACHUSETTS,2502250,Avon,01295,Avon Middle High School,250225001295,2,2,250225001295,37
MA,MASSACHUSETTS,2502310,Barnstable,00116,Barnstable High,250231000116,15,15,250231000116,326
MA,MASSACHUSETTS,2502400,Bedford,00128,Bedford High,250240000128,14,14,250240000128,235
MA,MASSACHUSETTS,2502430,Belchertown,00134,Belchertown High,250243000134,10,10,250243000134,148
MA,MASSACHUSETTS,2502460,Bellingham,00139,Bellingham High School,250246000139,6,6,250246000139,74
MA,MASSACHUSETTS,2502460,Bellingham,02543,Keough Memorial Academy,250246002543,1,1,250246002543,10
MA,MASSACHUSETTS,2502490,Belmont,00143,Belmont High,250249000143,12,12,250249000143,287
MA,MASSACHUSETTS,2502530,Berkshire Hills,00154,Monument Mt Regional High,250253000154,2,2,250253000154,138
MA,MASSACHUSETTS,2502580,Berlin-Boylston,00160,Tahanto Regional High,250258000160,4,4,250258000160,68
MA,MASSACHUSETTS,2502640,Beverly,00164,Beverly High,250264000164,23,13,250264000164,448
MA,MASSACHUSETTS,2502670,Billerica,00177,Billerica Memorial High School,250267000177,13,0,250267000177,327
MA,MASSACHUSETTS,2502710,Blackstone Valley Regional Vocational Technical,00191,Blackstone Valley,250271000191,16,16,250271000191,315
MA,MASSACHUSETTS,2502715,Blackstone-Millville,00192,Blackstone Millville RHS,250271500192,8,8,250271500192,106
MA,MASSACHUSETTS,2502740,Blue Hills Regional Vocational Technical,00193,Blue Hills Regional Vocational Technical,250274000193,11,11,250274000193,206
MA,MASSACHUSETTS,2502790,Boston,00203,Boston Latin,250279000203,15,0,250279000203,435
MA,MASSACHUSETTS,2502790,Boston,00222,Dearborn STEM Academy,250279000222,2,0,250279000222,48
MA,MASSACHUSETTS,2502790,Boston,00261,Jeremiah E Burke High,250279000261,2,0,250279000261,25
MA,MASSACHUSETTS,2502790,Boston,00342,William McKinley,250279000342,6,0,250279000342,33
MA,MASSACHUSETTS,2502790,Boston,00695,Fenway High School,250279000695,4,0,250279000695,87
MA,MASSACHUSETTS,2502790,Boston,00837,Greater Egleston Community High School,250279000837,1,0,250279000837,8
MA,MASSACHUSETTS,2502790,Boston,02725,TechBoston Academy,250279002725,5,0,250279002725,81
MA,MASSACHUSETTS,2502790,Boston,02729,West Roxbury Academy,250279002729,1,0,250279002729,31
MA,MASSACHUSETTS,2502790,Boston,02753,Margarita Muniz Academy,250279002753,4,0,250279002753,74
MA,MASSACHUSETTS,2502820,Bourne,00348,Bourne High School,250282000348,6,6,250282000348,116
MA,MASSACHUSETTS,2502940,Braintree,00361,Braintree High,250294000361,20,19,250294000361,415
MA,MASSACHUSETTS,2503030,Bridgewater-Raynham,00380,Bridgewater-Raynham Regional,250303000380,19,19,250303000380,395
MA,MASSACHUSETTS,2503030,Bridgewater-Raynham,02866,Therapeutic Day School,250303002866,2,2,250303002866,7
MA,MASSACHUSETTS,2503070,Bristol County Agricultural,00382,Bristol County Agricultural High,250307000382,6,6,250307000382,120
MA,MASSACHUSETTS,2503080,Bristol-Plymouth Regional Vocational Technical,02262,Bristol-Plymouth Vocational Technical,250308002262,16,16,250308002262,357
MA,MASSACHUSETTS,2503090,Brockton,00385,BROCKTON HIGH SCHOOL,250309000385,39,39,250309000385,784
MA,MASSACHUSETTS,2503090,Brockton,00966,FREDERICK DOUGLASS ACADEMY,250309000966,2,2,250309000966,1
MA,MASSACHUSETTS,2503090,Brockton,02544,HUNTINGTON THERAPEUTIC DAY SCHOOL,250309002544,2,2,250309002544,8
MA,MASSACHUSETTS,2503090,Brockton,02652,BROCKTON CHAMPION HIGH SCHOOL,250309002652,3,3,250309002652,21
MA,MASSACHUSETTS,2503150,Brookline,00415,Brookline High,250315000415,38,38,250315000415,566
MA,MASSACHUSETTS,2503240,Burlington,00426,Burlington High,250324000426,12,12,250324000426,236
MA,MASSACHUSETTS,2503270,Cambridge,00436,Cambridge Rindge and Latin,250327000436,29,27,250327000436,513
MA,MASSACHUSETTS,2503300,Canton,00451,Canton High,250330000451,10,10,250330000451,211
MA,MASSACHUSETTS,2503310,Cape Cod Regional Vocational Technical,02264,Cape Cod Region Vocational Technical,250331002264,13,13,250331002264,150
MA,MASSACHUSETTS,2503360,Carver,02662,Carver Middle/High School,250336002662,5,5,250336002662,82
MA,MASSACHUSETTS,2503390,Central Berkshire,00467,Wahconah Regional High,250339000467,7,7,250339000467,133
MA,MASSACHUSETTS,2503510,Chelmsford,00475,Chelmsford High,250351000475,16,16,250351000475,317
MA,MASSACHUSETTS,2503540,Chelsea,00482,Chelsea High,250354000482,16,16,250354000482,376
MA,MASSACHUSETTS,2503660,Chicopee,00495,Chicopee Comprehensive High School,250366000495,11,11,250366000495,274
MA,MASSACHUSETTS,2503660,Chicopee,00496,Chicopee High,250366000496,6,6,250366000496,175
MA,MASSACHUSETTS,2503660,Chicopee,00720,Chicopee Academy,250366000720,3,3,250366000720,15
MA,MASSACHUSETTS,2503750,Clinton,00513,Clinton Senior High,250375000513,6,6,250375000513,107
MA,MASSACHUSETTS,2503780,Cohasset,00518,Cohasset Middle/High School,250378000518,7,5,250378000518,129
MA,MASSACHUSETTS,2503870,Concord-Carlisle,00527,Concord Carlisle High,250387000527,14,14,250387000527,313
MA,MASSACHUSETTS,2503990,Danvers,00529,Danvers High,250399000529,10,10,250399000529,205
MA,MASSACHUSETTS,2504020,Dartmouth,00540,Dartmouth High,250402000540,13,13,250402000540,276
MA,MASSACHUSETTS,2504050,Dedham,00548,Dedham High,250405000548,10,10,250405000548,191
MA,MASSACHUSETTS,2504140,Dennis-Yarmouth,00558,Dennis-Yarmouth Regional High,250414000558,10,10,250414000558,193
MA,MASSACHUSETTS,2504200,Dighton-Rehoboth,00568,Dighton-Rehoboth Regional High School,250420000568,10,10,250420000568,254
MA,MASSACHUSETTS,2504230,Douglas,00570,Douglas High School,250423000570,6,6,250423000570,115
MA,MASSACHUSETTS,2504290,Dover-Sherborn,00574,Dover-Sherborn Regional High,250429000574,12,12,250429000574,170
MA,MASSACHUSETTS,2504320,Dracut,00579,Dracut Senior High,250432000579,6,6,250432000579,135
MA,MASSACHUSETTS,2504360,Dudley-Charlton Reg,00591,Shepherd Hill Regional High,250436000591,12,12,250436000591,769
MA,MASSACHUSETTS,2504410,Duxbury,00594,Duxbury High,250441000594,16,16,250441000594,326
MA,MASSACHUSETTS,2504440,East Bridgewater,00597,East Bridgewater JR./SR. High School,250444000597,9,9,250444000597,179
MA,MASSACHUSETTS,2504500,East Longmeadow,00603,East Longmeadow High,250450000603,9,9,250450000603,224
MA,MASSACHUSETTS,2504590,Easthampton,00612,Easthampton High,250459000612,6,6,250459000612,108
MA,MASSACHUSETTS,2504620,Easton,00623,Oliver Ames High,250462000623,14,14,250462000623,281
MA,MASSACHUSETTS,2504770,Everett,00634,Everett High,250477000634,24,24,250477000634,497
MA,MASSACHUSETTS,2504800,Fairhaven,00642,Fairhaven High,250480000642,7,0,250480000642,131
MA,MASSACHUSETTS,2504830,Fall River,00649,B M C Durfee High,250483000649,13,13,250483000649,310
MA,MASSACHUSETTS,2504830,Fall River,02660,Resiliency Preparatory School,250483002660,2,2,250483002660,2
MA,MASSACHUSETTS,2504860,Falmouth,00686,Falmouth High,250486000686,10,10,250486000686,193
MA,MASSACHUSETTS,2504890,Fitchburg Public Schools,00697,Fitchburg High,250489000697,14,11,250489000697,307
MA,MASSACHUSETTS,2504890,Fitchburg Public Schools,02110,Goodrich Academy,250489002110,12,12,250489002110,26
MA,MASSACHUSETTS,2504950,Foxborough,00708,Foxborough High,250495000708,9,9,250495000708,165
MA,MASSACHUSETTS,2504980,Framingham,02573,Framingham High School,250498002573,26,0,250498002573,500
MA,MASSACHUSETTS,2505010,Franklin,00737,Franklin High,250501000737,22,22,250501000737,462
MA,MASSACHUSETTS,2505020,Franklin County Regional Vocational Technical,00744,Franklin County Technical,250502000744,4,4,250502000744,73
MA,MASSACHUSETTS,2505070,Freetown-Lakeville,00746,Apponequet Regional High,250507000746,11,11,250507000746,184
MA,MASSACHUSETTS,2505100,Frontier,00749,Frontier Regional,250510000749,4,4,250510000749,85
MA,MASSACHUSETTS,2505130,Gardner,00751,Gardner High,250513000751,8,8,250513000751,135
MA,MASSACHUSETTS,2505160,Gateway,00758,Gateway Regional High,250516000758,4,2,250516000758,44
MA,MASSACHUSETTS,2505270,Gill-Montague,00768,Turners Fall High,250527000768,2,2,250527000768,24
MA,MASSACHUSETTS,2505280,Gloucester,00774,Gloucester High,250528000774,9,9,250528000774,162
MA,MASSACHUSETTS,2505370,Grafton,00786,Grafton High School,250537000786,20,11,250537000786,404
MA,MASSACHUSETTS,2505400,Granby,00790,Granby Jr Sr High School,250540000790,3,3,250540000790,38
MA,MASSACHUSETTS,2505470,Greater Lawrence Regional Vocational Technical,02267,Gr Lawrence Regional Vocational Technical,250547002267,33,28,250547002267,629
MA,MASSACHUSETTS,2505480,Greater Lowell Regional Vocational Technical,02268,Gr Lowell Regional Vocational Technical,250548002268,17,17,250548002268,521
MA,MASSACHUSETTS,2505485,Greater Fall River Regional Vocational Technical,02269,Diman Regional Vocational Technical High,250548502269,22,22,250548502269,335
MA,MASSACHUSETTS,2505490,Greenfield,00801,Greenfield High,250549000801,4,4,250549000801,72
MA,MASSACHUSETTS,2505500,Groton-Dunstable,00807,Groton Dunstable Regional,250550000807,10,10,250550000807,209
MA,MASSACHUSETTS,2505580,Hadley,00813,Hopkins Academy,250558000813,3,3,250558000813,48
MA,MASSACHUSETTS,2505670,Hamilton-Wenham,00820,Hamilton-Wenham Regional High,250567000820,7,7,250567000820,147
MA,MASSACHUSETTS,2505730,Hampden-Wilbraham,00824,Minnechaug Regional High,250573000824,14,14,250573000824,318
MA,MASSACHUSETTS,2505740,Hampshire,00825,Hampshire Regional High,250574000825,3,3,250574000825,56
MA,MASSACHUSETTS,2505790,Hanover,00829,Hanover High,250579000829,11,11,250579000829,210
MA,MASSACHUSETTS,2505880,Harvard,00838,Bromfield,250588000838,5,5,250588000838,66
MA,MASSACHUSETTS,2505940,Hatfield,00845,Smith Academy,250594000845,1,1,250594000845,31
MA,MASSACHUSETTS,2505970,Haverhill,00856,Haverhill High,250597000856,18,18,250597000856,416
MA,MASSACHUSETTS,2506090,Hingham,00872,Hingham High,250609000872,15,15,250609000872,128
MA,MASSACHUSETTS,2506150,Holbrook Public Schools,00878,Holbrook Middle High School,250615000878,2,2,250615000878,56
MA,MASSACHUSETTS,2506240,Holliston,00894,Holliston High,250624000894,3,3,250624000894,191
MA,MASSACHUSETTS,2506270,Holyoke,00900,Holyoke High,250627000900,7,7,250627000900,198
MA,MASSACHUSETTS,2506270,Holyoke,00913,Wm J Dean Vocational Technical High,250627000913,3,3,250627000913,55
MA,MASSACHUSETTS,2506300,Hopedale,00915,Hopedale Jr Sr High,250630000915,6,6,250630000915,97
MA,MASSACHUSETTS,2506330,Hopkinton,00920,Hopkinton High,250633000920,12,12,250633000920,254
MA,MASSACHUSETTS,2506390,Hudson,00926,Hudson High,250639000926,6,6,250639000926,105
MA,MASSACHUSETTS,2506420,Hull,00930,Hull High,250642000930,4,4,250642000930,79
MA,MASSACHUSETTS,2506480,Ipswich,00935,Ipswich High,250648000935,9,9,250648000935,127
MA,MASSACHUSETTS,2506510,King Philip,00940,King Philip Regional High,250651000940,21,0,250651000940,347
MA,MASSACHUSETTS,2506660,Lawrence,02856,Lawrence High School,250666002856,33,11,250666002856,768
MA,MASSACHUSETTS,2506690,Lee Public Schools,00970,Lee Middle/High School,250669000970,4,4,250669000970,56
MA,MASSACHUSETTS,2506720,Leicester,00972,Leicester High,250672000972,16,0,250672000972,223
MA,MASSACHUSETTS,2506750,Lenox,00978,Lenox Memorial High,250675000978,4,4,250675000978,57
MA,MASSACHUSETTS,2506840,Lexington,01001,Lexington High,250684001001,25,25,250684001001,549
MA,MASSACHUSETTS,2506930,Lincoln-Sudbury,01011,Lincoln-Sudbury Regional High,250693001011,34,28,250693001011,358
MA,MASSACHUSETTS,2506960,Littleton Public Schools,01012,Littleton High School,250696001012,6,6,250696001012,124
MA,MASSACHUSETTS,2506990,Longmeadow,01020,Longmeadow High,250699001020,14,14,250699001020,252
MA,MASSACHUSETTS,2507020,Lowell,01041,Lowell High,250702001041,24,24,250702001041,614
MA,MASSACHUSETTS,2507050,Ludlow,01056,Ludlow Senior High,250705001056,13,13,250705001056,238
MA,MASSACHUSETTS,2507080,Lunenburg,01058,Lunenburg High,250708001058,5,0,250708001058,104
MA,MASSACHUSETTS,2507110,Lynn,01067,Classical High,250711001067,20,20,250711001067,390
MA,MASSACHUSETTS,2507110,Lynn,01080,Lynn English High,250711001080,21,21,250711001080,394
MA,MASSACHUSETTS,2507110,Lynn,02277,Lynn Vocational Technical Institute,250711002277,8,8,250711002277,212
MA,MASSACHUSETTS,2507110,Lynn,02647,Fecteau-Leary Junior/Senior High School,250711002647,4,4,250711002647,24
MA,MASSACHUSETTS,2507140,Lynnfield,01090,Lynnfield High,250714001090,3,3,250714001090,85
MA,MASSACHUSETTS,2507170,Malden,01106,Malden High,250717001106,19,19,250717001106,443
MA,MASSACHUSETTS,2507230,Mansfield,01114,Mansfield High,250723001114,16,16,250723001114,327
MA,MASSACHUSETTS,2507260,Marblehead,01124,Marblehead High,250726001124,15,15,250726001124,136
MA,MASSACHUSETTS,2507320,Marlborough,01133,Marlborough High,250732001133,14,14,250732001133,245
MA,MASSACHUSETTS,2507350,Marshfield,01142,Marshfield High,250735001142,16,16,250735001142,324
MA,MASSACHUSETTS,2507380,Martha's Vineyard,01145,Martha's Vineyard Regional High,250738001145,8,8,250738001145,137
MA,MASSACHUSETTS,2507410,Masconomet,01146,Masconomet Regional High School,250741001146,8,8,250741001146,162
MA,MASSACHUSETTS,2507440,Mashpee,00886,Mashpee High,250744000886,6,0,250744000886,108
MA,MASSACHUSETTS,2507500,Maynard,01153,Maynard High,250750001153,5,2,250750001153,102
MA,MASSACHUSETTS,2507530,Medfield,01157,Medfield Senior High,250753001157,11,11,250753001157,204
MA,MASSACHUSETTS,2507560,Medford,01176,Medford High,250756001176,24,24,250756001176,362
MA,MASSACHUSETTS,2507560,Medford,02393,Curtis-Tufts,250756002393,1,1,250756002393,5
MA,MASSACHUSETTS,2507590,Medway,01184,Medway High,250759001184,2,2,250759001184,13
MA,MASSACHUSETTS,2507620,Melrose,01193,Melrose High,250762001193,5,5,250762001193,129
MA,MASSACHUSETTS,2507680,Mendon-Upton,01202,Nipmuc Regional High,250768001202,5,1,250768001202,110
MA,MASSACHUSETTS,2507740,Methuen,01213,Methuen High,250774001213,20,20,250774001213,350
MA,MASSACHUSETTS,2507770,Middleborough,01227,Middleborough High,250777001227,8,8,250777001227,126
MA,MASSACHUSETTS,2507860,Milford,01239,Milford High,250786001239,19,19,250786001239,352
MA,MASSACHUSETTS,2507890,Millbury,01249,Millbury Junior/Senior High,250789001249,6,6,250789001249,96
