LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_MATHCLASSES_ALG,SCH_MATHCERT_ALG,NCESSCH,Total_Alg1_enroll_students,Total_Alg1_pass_students
WI,WISCONSIN,5500060,Adams-Friendship Area School District,00005,Adams-Friendship High,550006000005,15,15,550006000005,102,76
WI,WISCONSIN,5500061,Chetek-Weyerhaeuser Area School District,02807,Chetek-Weyerhaeuser High,550006102807,4,4,550006102807,62,52
WI,WISCONSIN,5500061,Chetek-Weyerhaeuser Area School District,02897,Link2Learn Virtual Charter School,550006102897,1,1,550006102897,4,1
WI,WISCONSIN,5500066,Milwaukee Collegiate Academy Agency,02865,Milwaukee Collegiate Academy,550006602865,3,3,550006602865,69,62
WI,WISCONSIN,5500069,Escuela Verde Agency,02920,Escuela Verde,550006902920,1,1,550006902920,54,54
WI,WISCONSIN,5500074,Seeds of Health Inc Agency,02496,Veritas High,550007402496,6,6,550007402496,74,62
WI,WISCONSIN,5500074,Seeds of Health Inc Agency,02637,Tenor High,550007402637,6,3,550007402637,52,45
WI,WISCONSIN,5500079,Pathways High Agency,03064,Pathways High,550007903064,1,1,550007903064,36,26
WI,WISCONSIN,5500120,Albany School District,00014,Albany High,550012000014,3,3,550012000014,20,19
WI,WISCONSIN,5500150,Algoma School District,00016,Algoma High,550015000016,3,3,550015000016,52,36
WI,WISCONSIN,5500180,Alma School District,00018,Alma High,550018000018,1,1,550018000018,6,6
WI,WISCONSIN,5500210,Alma Center-Humbird-Merrillan,00020,Lincoln High,550021000020,2,2,550021000020,41,36
WI,WISCONSIN,5500270,Altoona School District,00026,Altoona High,550027000026,13,13,550027000026,102,80
WI,WISCONSIN,5500300,Amery School District,00030,Amery High,550030000030,4,4,550030000030,97,93
WI,WISCONSIN,5500330,Tomorrow River School District,00033,Amherst High,550033000033,10,10,550033000033,76,70
WI,WISCONSIN,5500360,Antigo Unified School District,00037,Antigo High,550036000037,7,7,550036000037,178,146
WI,WISCONSIN,5500390,Appleton Area School District,00047,East High,550039000047,14,14,550039000047,302,241
WI,WISCONSIN,5500390,Appleton Area School District,00048,West High,550039000048,19,19,550039000048,312,192
WI,WISCONSIN,5500390,Appleton Area School District,00597,North High,550039000597,19,19,550039000597,340,276
WI,WISCONSIN,5500390,Appleton Area School District,02282,Renaissance School,550039002282,3,3,550039002282,41,40
WI,WISCONSIN,5500390,Appleton Area School District,02547,Tesla Engineering Charter School,550039002547,1,1,550039002547,17,16
WI,WISCONSIN,5500390,Appleton Area School District,02549,Appleton eSchool,550039002549,2,2,550039002549,1,0
WI,WISCONSIN,5500390,Appleton Area School District,02724,Fox Cities Leadership Academy,550039002724,3,3,550039002724,20,20
WI,WISCONSIN,5500390,Appleton Area School District,02825,Wisconsin Connections Academy,550039002825,4,4,550039002825,39,35
WI,WISCONSIN,5500390,Appleton Area School District,02964,Appleton Technical Academy,550039002964,3,3,550039002964,22,19
WI,WISCONSIN,5500390,Appleton Area School District,03341,Valley New School,550039003341,1,1,550039003341,1,0
WI,WISCONSIN,5500420,Arcadia School District,00068,Arcadia High,550042000068,6,6,550042000068,72,66
WI,WISCONSIN,5500450,Argyle School District,00070,Argyle High,550045000070,2,1,550045000070,25,20
WI,WISCONSIN,5500510,Ashland School District,00073,Ashland High,550051000073,7,7,550051000073,145,89
WI,WISCONSIN,5500540,Ashwaubenon School District,00081,Ashwaubenon High,550054000081,12,12,550054000081,275,250
WI,WISCONSIN,5500570,Athens School District,00087,Athens High,550057000087,3,3,550057000087,71,58
WI,WISCONSIN,5500600,Auburndale School District,00091,Auburndale High,550060000091,3,3,550060000091,60,55
WI,WISCONSIN,5500630,Augusta School District,00093,Augusta High,550063000093,4,4,550063000093,30,23
WI,WISCONSIN,5500630,Augusta School District,02586,Wildlands Charter School,550063002586,4,4,550063002586,13,6
WI,WISCONSIN,5500720,Baldwin-Woodville Area School District,00094,Baldwin-Woodville High,550072000094,2,2,550072000094,63,55
WI,WISCONSIN,5500750,Unity School District,00098,Unity High,550075000098,2,2,550075000098,71,64
WI,WISCONSIN,5500780,Bangor School District,00101,Bangor Middle/High,550078000101,2,2,550078000101,25,22
WI,WISCONSIN,5500810,Baraboo School District,00103,Baraboo High,550081000103,9,9,550081000103,159,138
WI,WISCONSIN,5500840,Barneveld School District,00112,Barneveld High,550084000112,2,2,550084000112,25,19
WI,WISCONSIN,5500870,Barron Area School District,00114,Barron High,550087000114,2,2,550087000114,50,42
WI,WISCONSIN,5500870,Barron Area School District,02864,Advanced Learning Academy of Wisconsin,550087002864,4,2,550087002864,4,3
WI,WISCONSIN,5500900,Bayfield School District,00121,Bayfield High,550090000121,2,1,550090000121,15,15
WI,WISCONSIN,5500960,Beaver Dam Unified School District,00123,Beaver Dam High,550096000123,32,25,550096000123,228,143
WI,WISCONSIN,5500960,Beaver Dam Unified School District,02815,Don Smith Learning Academy,550096002815,6,6,550096002815,7,2
WI,WISCONSIN,5500990,Belleville School District,00132,Belleville High,550099000132,3,3,550099000132,55,45
WI,WISCONSIN,5501050,Beloit School District,00146,Memorial High,550105000146,19,19,550105000146,322,137
WI,WISCONSIN,5501050,Beloit School District,02799,Beloit Virtual School,550105002799,1,1,550105002799,1,0
WI,WISCONSIN,5501050,Beloit School District,02974,Beloit Learning Academy,550105002974,4,4,550105002974,37,13
WI,WISCONSIN,5501080,Beloit Turner School District,00156,Turner High,550108000156,3,3,550108000156,60,58
WI,WISCONSIN,5501110,Benton School District,00161,Benton High,550111000161,1,1,550111000161,10,10
WI,WISCONSIN,5501140,Berlin Area School District,00162,Berlin High,550114000162,5,5,550114000162,84,63
WI,WISCONSIN,5501170,Birchwood School District,00169,Birchwood High,550117000169,1,1,550117000169,13,11
WI,WISCONSIN,5501170,Birchwood School District,03020,Bobcat Virtual Academy,550117003020,1,1,550117003020,2,2
WI,WISCONSIN,5501230,Wisconsin Heights School District,00172,Wisconsin Heights High,550123000172,3,3,550123000172,46,44
WI,WISCONSIN,5501260,Black River Falls School District,00175,Black River Falls High,550126000175,15,15,550126000175,133,86
WI,WISCONSIN,5501310,Pecatonica Area School District,00182,Pecatonica High,550131000182,1,1,550131000182,8,8
WI,WISCONSIN,5501350,Bloomer School District,00184,Bloomer High,550135000184,13,12,550135000184,81,62
WI,WISCONSIN,5501470,Bonduel School District,00189,Bonduel High,550147000189,12,12,550147000189,84,75
WI,WISCONSIN,5501500,Boscobel Area School District,00193,Boscobel High,550150000193,5,5,550150000193,73,68
WI,WISCONSIN,5501560,Bowler School District,00200,Bowler High,550156000200,1,1,550156000200,17,17
WI,WISCONSIN,5501590,Boyceville Community School District,00202,Boyceville High,550159000202,2,2,550159000202,40,0
WI,WISCONSIN,5501680,Brillion School District,00207,Brillion High,550168000207,10,10,550168000207,95,87
WI,WISCONSIN,5501740,Brodhead School District,00212,Brodhead High,550174000212,4,4,550174000212,77,76
WI,WISCONSIN,5501770,Elmbrook School District,00214,Central High,550177000214,7,7,550177000214,174,159
WI,WISCONSIN,5501770,Elmbrook School District,00215,East High,550177000215,7,7,550177000215,177,174
WI,WISCONSIN,5501800,Brown Deer School District,00230,Brown Deer Middle/High,550180000230,5,5,550180000230,76,64
WI,WISCONSIN,5501830,Bruce School District,00235,Bruce High,550183000235,3,3,550183000235,46,46
WI,WISCONSIN,5501890,Burlington Area School District,00237,Burlington High,550189000237,13,13,550189000237,843,804
WI,WISCONSIN,5501890,Burlington Area School District,99999,Southern Lakes Consortium Alternative High School,550189099999,1,1,550189099999,9,9
WI,WISCONSIN,5501920,Butternut School District,00246,Butternut High,550192000246,1,1,550192000246,16,16
WI,WISCONSIN,5502040,Cadott Community School District,00248,Cadott High,550204000248,5,1,550204000248,43,43
WI,WISCONSIN,5502070,Cambria-Friesland School District,00250,Cambria Friesland Middle/High,550207000250,5,1,550207000250,31,4
WI,WISCONSIN,5502100,Cambridge School District,00255,Cambridge High,550210000255,8,8,550210000255,66,61
WI,WISCONSIN,5502130,Cameron School District,00257,Cameron High,550213000257,1,1,550213000257,91,72
WI,WISCONSIN,5502130,Cameron School District,02500,North Star Academy,550213002500,1,1,550213002500,0,0
WI,WISCONSIN,5502130,Cameron School District,02851,Cameron Academy of Virtual Education,550213002851,2,1,550213002851,5,3
WI,WISCONSIN,5502160,Campbellsport School District,00259,Campbellsport High,550216000259,7,7,550216000259,65,59
WI,WISCONSIN,5502340,Cashton School District,00263,Cashton Middle/High,550234000263,2,2,550234000263,43,42
WI,WISCONSIN,5502430,Cedar Grove-Belgium Area School District,00267,Cedar Grove-Belgium High,550243000267,2,2,550243000267,50,47
WI,WISCONSIN,5502460,Cedarburg School District,00270,Cedarburg High,550246000270,4,4,550246000270,179,166
WI,WISCONSIN,5502520,Chilton School District,00279,Chilton High,550252000279,5,5,550252000279,118,5
WI,WISCONSIN,5502550,Chippewa Falls Area Unified School District,00282,Chippewa Falls High,550255000282,38,38,550255000282,410,367
WI,WISCONSIN,5502580,Clayton School District,00290,Clayton High,550258000290,5,5,550258000290,28,27
WI,WISCONSIN,5502610,Clear Lake School District,00292,Clear Lake High,550261000292,1,1,550261000292,34,32
WI,WISCONSIN,5502640,Clinton Community School District,00296,Clinton High,550264000296,8,8,550264000296,72,63
WI,WISCONSIN,5502670,Clintonville School District,00302,Clintonville High,550267000302,6,1,550267000302,125,75
WI,WISCONSIN,5502700,Cochrane-Fountain City School District,00307,Cochrane-Fountain City High,550270000307,3,3,550270000307,45,42
WI,WISCONSIN,5502730,Colby School District,00309,Colby High,550273000309,4,4,550273000309,53,39
WI,WISCONSIN,5502760,Coleman School District,00314,Coleman High,550276000314,3,3,550276000314,34,26
WI,WISCONSIN,5502790,Colfax School District,00316,Colfax High,550279000316,4,4,550279000316,67,50
WI,WISCONSIN,5502820,Columbus School District,00318,Columbus High,550282000318,6,6,550282000318,103,101
WI,WISCONSIN,5502880,Cornell School District,00324,Cornell High,550288000324,2,1,550288000324,24,17
WI,WISCONSIN,5502910,Crandon School District,00327,Crandon High,550291000327,12,12,550291000327,77,61
WI,WISCONSIN,5503030,Cuba City School District,00333,Cuba City High,550303000333,3,3,550303000333,43,43
WI,WISCONSIN,5503060,Cudahy School District,00336,Cudahy High,550306000336,8,8,550306000336,153,119
WI,WISCONSIN,5503090,Cumberland School District,00344,Cumberland High,550309000344,5,5,550309000344,75,75
WI,WISCONSIN,5503090,Cumberland School District,02871,Island City Virtual Academy,550309002871,1,1,550309002871,1,0
WI,WISCONSIN,5503090,Cumberland School District,02962,Island City Academy,550309002962,1,1,550309002962,4,4
WI,WISCONSIN,5503150,Darlington Community School District,00348,Darlington High,550315000348,2,2,550315000348,42,42
WI,WISCONSIN,5503180,De Forest Area School District,00355,De Forest High,550318000355,21,21,550318000355,478,407
WI,WISCONSIN,5503210,De Pere School District,00361,De Pere High,550321000361,15,15,550321000361,328,328
WI,WISCONSIN,5503240,De Soto Area School District,00365,De Soto High,550324000365,2,2,550324000365,22,21
WI,WISCONSIN,5503240,De Soto Area School District,03022,De Soto Virtual School,550324003022,4,4,550324003022,3,2
WI,WISCONSIN,5503270,Deerfield Community School District,00371,Deerfield High,550327000371,2,2,550327000371,17,17
WI,WISCONSIN,5503510,Kettle Moraine School District,00376,Kettle Moraine High,550351000376,8,8,550351000376,114,103
WI,WISCONSIN,5503510,Kettle Moraine School District,02861,School for Arts and Performance,550351002861,4,4,550351002861,39,39
WI,WISCONSIN,5503510,Kettle Moraine School District,02876,KM Global Sch,550351002876,3,3,550351002876,13,9
WI,WISCONSIN,5503510,Kettle Moraine School District,02988,High School of Health Sciences,550351002988,2,2,550351002988,48,39
WI,WISCONSIN,5503640,Delavan-Darien School District,00386,Delavan-Darien High,550364000386,46,46,550364000386,196,151
WI,WISCONSIN,5503660,Denmark School District,00388,Denmark High,550366000388,4,4,550366000388,80,78
WI,WISCONSIN,5503660,Denmark School District,02936,Denmark Community School,550366002936,2,0,550366002936,6,4
WI,WISCONSIN,5503690,Dodgeville School District,00392,Dodgeville High,550369000392,6,6,550369000392,83,79
WI,WISCONSIN,5503810,Drummond Area School District,00396,Drummond High,550381000396,1,1,550381000396,20,18
WI,WISCONSIN,5503840,Durand-Arkansaw School District,00136,Durand Middle/High,550384000136,3,3,550384000136,23,18
WI,WISCONSIN,5503860,Northland Pines School District,00406,Northland Pines High,550386000406,18,16,550386000406,101,83
WI,WISCONSIN,5504020,East Troy Community School District,00410,East Troy High,550402000410,17,17,550402000410,125,102
WI,WISCONSIN,5504050,Eau Claire Area School District,00429,Memorial High,550405000429,12,12,550405000429,269,2
WI,WISCONSIN,5504050,Eau Claire Area School District,00431,North High,550405000431,11,11,550405000431,259,0
WI,WISCONSIN,5504080,Edgar School District,00441,Edgar High,550408000441,1,1,550408000441,20,18
WI,WISCONSIN,5504110,Edgerton School District,00443,Edgerton High,550411000443,4,4,550411000443,125,125
WI,WISCONSIN,5504170,Elcho School District,00448,Elcho High,550417000448,3,3,550417000448,18,15
WI,WISCONSIN,5504200,Eleva-Strum School District,00450,Eleva-Strum High,550420000450,4,4,550420000450,46,45
WI,WISCONSIN,5504230,Elk Mound Area School District,00453,Elk Mound High,550423000453,4,4,550423000453,99,76
WI,WISCONSIN,5504260,Elkhart Lake-Glenbeulah School District,00456,Elkhart Lake High,550426000456,5,5,550426000456,24,20
WI,WISCONSIN,5504290,Elkhorn Area School District,00459,Elkhorn Area High,550429000459,18,18,550429000459,225,208
WI,WISCONSIN,5504290,Elkhorn Area School District,02520,Walworth Co Educ Alt High,550429002520,5,5,550429002520,34,23
WI,WISCONSIN,5504290,Elkhorn Area School District,03038,Elkhorn Options Virtual School,550429003038,9,9,550429003038,9,7
WI,WISCONSIN,5504320,Ellsworth Community School District,00464,Ellsworth High,550432000464,4,4,550432000464,90,84
WI,WISCONSIN,5504350,Elmwood School District,00471,Elmwood High,550435000471,2,2,550435000471,11,11
WI,WISCONSIN,5504380,Royall School District,00474,Royall Middle/High,550438000474,4,4,550438000474,31,31
WI,WISCONSIN,5504440,Evansville Community School District,00478,Evansville High,550444000478,10,10,550444000478,126,111
WI,WISCONSIN,5504500,Fall Creek School District,00481,Fall Creek High,550450000481,4,4,550450000481,91,0
WI,WISCONSIN,5504530,Fall River School District,00484,Fall River High,550453000484,2,1,550453000484,15,13
WI,WISCONSIN,5504590,Fennimore Community School District,00486,Fennimore High,550459000486,5,5,550459000486,41,35
WI,WISCONSIN,5504650,Florence County School District,00490,Florence High,550465000490,1,1,550465000490,28,27
WI,WISCONSIN,5504680,Fond du Lac School District,00498,Fond du Lac High,550468000498,15,15,550468000498,50,16
WI,WISCONSIN,5504680,Fond du Lac School District,02966,Fond du Lac STEM Institute,550468002966,1,1,550468002966,16,13
WI,WISCONSIN,5504740,Fort Atkinson School District,00510,Fort Atkinson High,550474000510,7,7,550474000510,160,152
WI,WISCONSIN,5504830,Franklin Public School District,00522,Franklin High,550483000522,11,11,550483000522,301,277
WI,WISCONSIN,5504860,Frederic School District,00526,Frederic 6-12 School,550486000526,4,2,550486000526,24,21
WI,WISCONSIN,5504890,Northern Ozaukee School District,00530,Ozaukee High,550489000530,9,9,550489000530,42,38
WI,WISCONSIN,5504890,Northern Ozaukee School District,02801,Wisconsin Virtual Learning,550489002801,5,5,550489002801,26,22
WI,WISCONSIN,5504920,Freedom Area School District,00533,Freedom High,550492000533,12,12,550492000533,144,122
WI,WISCONSIN,5504960,Galesville-Ettrick-Trempealeau School District,00536,Galesville-Ettrick-Trempealeau High,550496000536,5,4,550496000536,93,92
WI,WISCONSIN,5504980,North Crawford School District,00543,North Crawford High,550498000543,1,1,550498000543,24,24
WI,WISCONSIN,5505160,Germantown School District,00557,Germantown High,550516000557,27,27,550516000557,246,225
WI,WISCONSIN,5505220,Gibraltar Area School District,00561,Gibraltar High,550522000561,4,4,550522000561,36,30
WI,WISCONSIN,5505250,Gillett School District,00564,Gillett High,550525000564,3,3,550525000564,18,14
WI,WISCONSIN,5505280,Gilman School District,00568,Gilman High,550528000568,2,2,550528000568,32,20
WI,WISCONSIN,5505370,Gilmanton School District,00574,Gilmanton High,550537000574,1,1,550537000574,17,17
WI,WISCONSIN,5505490,Nicolet UHS School District,00584,Nicolet High,550549000584,8,8,550549000584,170,137
WI,WISCONSIN,5505520,Glenwood City School District,00587,Glenwood City High,550552000587,4,4,550552000587,35,31
WI,WISCONSIN,5505520,Glenwood City School District,02469,Transitional Skills Center,550552002469,1,1,550552002469,1,0
WI,WISCONSIN,5505580,Goodman-Armstrong Creek School District,00592,Goodman High,550558000592,1,1,550558000592,9,9
WI,WISCONSIN,5505610,Grafton School District,02248,Grafton High,550561002248,7,7,550561002248,144,131
WI,WISCONSIN,5505640,Granton Area School District,00600,Granton High,550564000600,1,1,550564000600,8,6
WI,WISCONSIN,5505670,Grantsburg School District,00602,Grantsburg High,550567000602,1,1,550567000602,28,23
WI,WISCONSIN,5505670,Grantsburg School District,02704,iForward,550567002704,6,6,550567002704,222,147
WI,WISCONSIN,5505730,Black Hawk School District,00605,Black Hawk High,550573000605,1,1,550573000605,14,12
WI,WISCONSIN,5505820,Green Bay Area Public School District,00618,East High,550582000618,18,15,550582000618,379,185
WI,WISCONSIN,5505820,Green Bay Area Public School District,00636,Preble High,550582000636,28,17,550582000636,536,425
WI,WISCONSIN,5505820,Green Bay Area Public School District,00638,Southwest High,550582000638,15,14,550582000638,281,184
WI,WISCONSIN,5505820,Green Bay Area Public School District,00644,West High,550582000644,19,13,550582000644,194,160
WI,WISCONSIN,5505820,Green Bay Area Public School District,03009,Dr Rosa Minoka-Hill School,550582003009,8,3,550582003009,12,6
WI,WISCONSIN,5505880,Green Lake School District,00647,Green Lake High,550588000647,5,5,550588000647,17,17
WI,WISCONSIN,5505910,Greendale School District,02254,Greendale High,550591002254,12,12,550591002254,134,125
WI,WISCONSIN,5505940,Greenfield School District,00653,Greenfield High,550594000653,4,4,550594000653,306,216
WI,WISCONSIN,5505970,Greenwood School District,00657,Greenwood High,550597000657,1,1,550597000657,22,22
WI,WISCONSIN,5506000,Whitnall School District,00661,Whitnall High,550600000661,6,4,550600000661,149,146
WI,WISCONSIN,5506030,Hamilton School District,00664,Hamilton High,550603000664,17,17,550603000664,280,266
WI,WISCONSIN,5506060,Saint Croix Central School District,00672,Saint Croix Central High,550606000672,10,10,550606000672,106,73
WI,WISCONSIN,5506060,Saint Croix Central School District,02989,Saint Croix Academy of Virtual Education,550606002989,5,5,550606002989,9,2
WI,WISCONSIN,5506120,Hartford UHS School District,00677,Hartford High,550612000677,13,13,550612000677,241,164
WI,WISCONSIN,5506180,Arrowhead UHS School District,00678,Arrowhead High,550618000678,15,15,550618000678,334,314
WI,WISCONSIN,5506270,Hayward Community School District,00690,Hayward High,550627000690,9,9,550627000690,124,109
WI,WISCONSIN,5506270,Hayward Community School District,03339,Hayward Ctr for Individualized Learning,550627003339,1,1,550627003339,7,0
WI,WISCONSIN,5506300,Southwestern Wisconsin School District,00696,Southwestern Wisconsin High,550630000696,9,9,550630000696,55,53
WI,WISCONSIN,5506420,Highland School District,00699,Highland Community High,550642000699,2,2,550642000699,20,17
WI,WISCONSIN,5506450,Hilbert School District,00701,Hilbert High,550645000701,1,1,550645000701,24,23
WI,WISCONSIN,5506480,Hillsboro School District,00703,Hillsboro High,550648000703,2,2,550648000703,26,26
WI,WISCONSIN,5506540,Holmen School District,00706,Holmen High,550654000706,18,18,550654000706,215,183
WI,WISCONSIN,5506570,Horicon School District,00712,Horicon High,550657000712,4,4,550657000712,37,30
WI,WISCONSIN,5506600,Hortonville Area School District,00715,Hortonville High,550660000715,15,15,550660000715,256,231
WI,WISCONSIN,5506630,Howard-Suamico School District,00716,Bay Port High,550663000716,17,0,550663000716,385,349
WI,WISCONSIN,5506660,Howards Grove School District,00721,Howards Grove High,550666000721,2,2,550666000721,76,71
WI,WISCONSIN,5506690,Hudson School District,00729,Hudson High,550669000729,12,11,550669000729,342,299
WI,WISCONSIN,5506750,Hurley School District,00733,Hurley High,550675000733,6,3,550675000733,36,31
WI,WISCONSIN,5506780,Hustisford School District,00738,Hustisford High,550678000738,3,3,550678000738,26,22
WI,WISCONSIN,5506810,Independence School District,00740,Independence High,550681000740,2,2,550681000740,33,28
WI,WISCONSIN,5506840,Iola-Scandinavia School District,00742,Iola-Scandinavia High,550684000742,8,8,550684000742,70,56
WI,WISCONSIN,5506870,Iowa-Grant School District,00745,Iowa-Grant High,550687000745,4,4,550687000745,46,44
WI,WISCONSIN,5506960,Ithaca School District,00752,Ithaca High,550696000752,4,4,550696000752,45,39
WI,WISCONSIN,5507020,Janesville School District,00757,Craig High,550702000757,46,0,550702000757,862,800
WI,WISCONSIN,5507020,Janesville School District,00770,Parker High,550702000770,40,4,550702000770,710,662
WI,WISCONSIN,5507020,Janesville School District,01698,Rock River Charter School,550702001698,15,15,550702001698,62,57
WI,WISCONSIN,5507020,Janesville School District,02691,TAGOS Leadership Acad,550702002691,2,2,550702002691,11,11
WI,WISCONSIN,5507020,Janesville School District,02952,Rock University High,550702002952,1,1,550702002952,15,13
WI,WISCONSIN,5507020,Janesville School District,02991,ARISE Virtual Academy,550702002991,4,2,550702002991,9,5
WI,WISCONSIN,5507050,Jefferson School District,00778,Jefferson High,550705000778,9,9,550705000778,183,168
WI,WISCONSIN,5507170,Johnson Creek School District,00783,Johnson Creek Middle and High,550717000783,5,5,550717000783,61,61
WI,WISCONSIN,5507230,Juda School District,00785,Juda High,550723000785,2,2,550723000785,2,1
WI,WISCONSIN,5507260,Dodgeland School District,00787,Dodgeland High,550726000787,5,5,550726000787,54,46
WI,WISCONSIN,5507290,Kaukauna Area School District,00793,Kaukauna High,550729000793,26,26,550729000793,226,200
WI,WISCONSIN,5507320,Kenosha School District,00801,Bradford High,550732000801,11,9,550732000801,275,255
