LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,SCH_IBENR_IND,Male_enroll_count,Female_enroll_count,NCESSCH,Total_IB_students,SCH_IBENR_IND_new
AR,ARKANSAS,0504800,CROSSETT SCHOOL DISTRICT,00202,CROSSETT HIGH SCHOOL,050480000202,No,0,0,050480000202,0,0
AR,ARKANSAS,0504860,CUTTER-MORNING STAR SCH. DIST.,00210,CUTTER-MORNING STAR HIGH SCH.,050486000210,No,0,0,050486000210,0,0
AR,ARKANSAS,0504890,DANVILLE SCHOOL DISTRICT,00212,DANVILLE HIGH SCHOOL,050489000212,No,0,0,050489000212,0,0
AR,ARKANSAS,0504930,DARDANELLE SCHOOL DISTRICT,00214,DARDANELLE HIGH SCHOOL,050493000214,No,0,0,050493000214,0,0
AR,ARKANSAS,0504980,DECATUR SCHOOL DISTRICT,00221,DECATUR HIGH SCHOOL,050498000221,No,0,0,050498000221,0,0
AR,ARKANSAS,0505170,DERMOTT SCHOOL DISTRICT,00239,DERMOTT HIGH SCHOOL,050517000239,No,0,0,050517000239,0,0
AR,ARKANSAS,0505190,DES ARC SCHOOL DISTRICT,00240,DES ARC HIGH SCHOOL,050519000240,No,0,0,050519000240,0,0
AR,ARKANSAS,0505340,DIERKS SCHOOL DISTRICT,00249,DIERKS HIGH SCHOOL,050534000249,No,0,0,050534000249,0,0
AR,ARKANSAS,0505410,DOLLARWAY SCHOOL DISTRICT,00253,DOLLARWAY HIGH SCHOOL,050541000253,No,0,0,050541000253,0,0
AR,ARKANSAS,0505430,DOVER SCHOOL DISTRICT,00257,DOVER HIGH SCHOOL,050543000257,No,0,0,050543000257,0,0
AR,ARKANSAS,0505470,DREW CENTRAL SCHOOL DISTRICT,00259,DREW CENTRAL HIGH SCHOOL,050547000259,No,0,0,050547000259,0,0
AR,ARKANSAS,0505500,DUMAS SCHOOL DISTRICT,00261,DUMAS JUNIOR HIGH SCHOOL,050550000261,No,0,0,050550000261,0,0
AR,ARKANSAS,0505500,DUMAS SCHOOL DISTRICT,00262,DUMAS HIGH SCHOOL,050550000262,No,0,0,050550000262,0,0
AR,ARKANSAS,0505550,EARLE SCHOOL DISTRICT,00266,EARLE HIGH SCHOOL,050555000266,No,0,0,050555000266,0,0
AR,ARKANSAS,0505580,EAST END SCHOOL DISTRICT,00268,BIGELOW HIGH SCHOOL,050558000268,No,0,0,050558000268,0,0
AR,ARKANSAS,0505680,EL DORADO SCHOOL DISTRICT,00273,BARTON JR. HIGH SCHOOL,050568000273,No,0,0,050568000273,0,0
AR,ARKANSAS,0505680,EL DORADO SCHOOL DISTRICT,00274,EL DORADO HIGH SCHOOL,050568000274,No,0,0,050568000274,0,0
AR,ARKANSAS,0505680,EL DORADO SCHOOL DISTRICT,00276,HUGH GOODWIN ELEMENTARY SCHOOL,050568000276,No,0,0,050568000276,0,0
AR,ARKANSAS,0505680,EL DORADO SCHOOL DISTRICT,00279,NORTHWEST ELEMENTARY SCHOOL,050568000279,No,0,0,050568000279,0,0
AR,ARKANSAS,0505680,EL DORADO SCHOOL DISTRICT,00281,WASHINGTON MIDDLE SCHOOL,050568000281,No,0,0,050568000281,0,0
AR,ARKANSAS,0505760,ELKINS SCHOOL DISTRICT,00290,ELKINS HIGH SCHOOL,050576000290,No,0,0,050576000290,0,0
AR,ARKANSAS,0505850,ENGLAND SCHOOL DISTRICT,00296,ENGLAND HIGH SCHOOL,050585000296,No,0,0,050585000296,0,0
AR,ARKANSAS,0505970,EUREKA SPRINGS SCHOOL DISTRICT,00306,EUREKA SPRINGS HIGH SCHOOL,050597000306,No,0,0,050597000306,0,0
AR,ARKANSAS,0506060,CAMDEN FAIRVIEW SCHOOL DIST.,00312,CAMDEN FAIRVIEW HIGH SCHOOL,050606000312,No,0,0,050606000312,0,0
AR,ARKANSAS,0506090,FARMINGTON SCHOOL DISTRICT,00314,GEORGE R LEDBETTER INTERMEDIATE,050609000314,No,0,0,050609000314,0,0
AR,ARKANSAS,0506090,FARMINGTON SCHOOL DISTRICT,00315,FARMINGTON CAREER ACADEMIES,050609000315,No,0,0,050609000315,0,0
AR,ARKANSAS,0506090,FARMINGTON SCHOOL DISTRICT,01490,BOB FOLSOM ELEMENTARY SCHOOL,050609001490,No,0,0,050609001490,0,0
AR,ARKANSAS,0506090,FARMINGTON SCHOOL DISTRICT,01608,FARMINGTON FRESHMAN ACADEMY,050609001608,No,0,0,050609001608,0,0
AR,ARKANSAS,0506120,FAYETTEVILLE SCHOOL DISTRICT,00319,FAYETTEVILLE HIGH SCHOOL EAST,050612000319,No,0,0,050612000319,0,0
AR,ARKANSAS,0506120,FAYETTEVILLE SCHOOL DISTRICT,01636,FAYETTEVILLE VIRTUAL ACADEMY- DIST CONVERSION CHARTER SCH,050612001636,No,0,0,050612001636,0,0
AR,ARKANSAS,0506120,FAYETTEVILLE SCHOOL DISTRICT,01644,AGEE LIERLY LIFE PREPARATION SERVICES SCHOOL,050612001644,No,0,0,050612001644,0,0
AR,ARKANSAS,0506150,FLIPPIN SCHOOL DISTRICT,00331,FLIPPIN HIGH SCHOOL,050615000331,No,0,0,050615000331,0,0
AR,ARKANSAS,0506210,FORDYCE SCHOOL DISTRICT,00335,FORDYCE HIGH SCHOOL,050621000335,No,0,0,050621000335,0,0
AR,ARKANSAS,0506240,FOREMAN SCHOOL DISTRICT,00338,FOREMAN HIGH SCHOOL,050624000338,No,0,0,050624000338,0,0
AR,ARKANSAS,0506270,FORREST CITY SCHOOL DISTRICT,00344,FORREST CITY HIGH SCHOOL,050627000344,No,0,0,050627000344,0,0
AR,ARKANSAS,0506330,FORT SMITH SCHOOL DISTRICT,00354,BELLE POINT ALTERNATIVE CENTER,050633000354,No,0,0,050633000354,0,0
AR,ARKANSAS,0506330,FORT SMITH SCHOOL DISTRICT,00358,L. A. CHAFFIN JR. HIGH SCHOOL,050633000358,No,0,0,050633000358,0,0
AR,ARKANSAS,0506330,FORT SMITH SCHOOL DISTRICT,00360,WILLIAM O. DARBY JR. HIGH SCH.,050633000360,No,0,0,050633000360,0,0
AR,ARKANSAS,0506330,FORT SMITH SCHOOL DISTRICT,00365,DORA KIMMONS JR. HIGH SCHOOL,050633000365,No,0,0,050633000365,0,0
AR,ARKANSAS,0506330,FORT SMITH SCHOOL DISTRICT,00367,NORTHSIDE HIGH SCHOOL,050633000367,No,0,0,050633000367,0,0
AR,ARKANSAS,0506330,FORT SMITH SCHOOL DISTRICT,00371,RAMSEY JUNIOR HIGH SCHOOL,050633000371,No,0,0,050633000371,0,0
AR,ARKANSAS,0506330,FORT SMITH SCHOOL DISTRICT,00373,SOUTHSIDE HIGH SCHOOL,050633000373,No,0,0,050633000373,0,0
AR,ARKANSAS,0506360,FOUKE SCHOOL DISTRICT,00380,FOUKE HIGH SCHOOL,050636000380,No,0,0,050636000380,0,0
AR,ARKANSAS,0506420,FOUNTAIN LAKE SCHOOL DISTRICT,00384,FOUNTAIN LAKE CHARTER HIGH SCHOOL,050642000384,No,0,0,050642000384,0,0
AR,ARKANSAS,0506540,GENTRY SCHOOL DISTRICT,00390,GENTRY HIGH SCHOOL CONVERSION CHARTER,050654000390,No,0,0,050654000390,0,0
AR,ARKANSAS,0506630,GLEN ROSE SCHOOL DISTRICT,00398,GLEN ROSE HIGH SCHOOL,050663000398,No,0,0,050663000398,0,0
AR,ARKANSAS,0506690,CENTERPOINT SCHOOL DISTRICT,00341,CENTERPOINT HIGH SCHOOL,050669000341,No,0,0,050669000341,0,0
AR,ARKANSAS,0506840,GRAVETTE SCHOOL DISTRICT,00414,GRAVETTE HIGH SCHOOL,050684000414,No,0,0,050684000414,0,0
AR,ARKANSAS,0506870,GREEN FOREST SCHOOL DISTRICT,00416,GREEN FOREST HIGH SCHOOL,050687000416,No,0,0,050687000416,0,0
AR,ARKANSAS,0506900,GREENBRIER SCHOOL DISTRICT,00270,GREENBRIER JUNIOR HIGH SCHOOL,050690000270,No,0,0,050690000270,0,0
AR,ARKANSAS,0506900,GREENBRIER SCHOOL DISTRICT,00418,GREENBRIER HIGH SCHOOL,050690000418,No,0,0,050690000418,0,0
AR,ARKANSAS,0506930,GREENLAND SCHOOL DISTRICT,00420,GREENLAND HIGH SCHOOL,050693000420,No,0,0,050693000420,0,0
AR,ARKANSAS,0506990,GREENWOOD SCHOOL DISTRICT,00424,GREENWOOD HIGH SCHOOL,050699000424,No,0,0,050699000424,0,0
AR,ARKANSAS,0506990,GREENWOOD SCHOOL DISTRICT,01634,GREENWOOD FRESHMAN CENTER,050699001634,No,0,0,050699001634,0,0
AR,ARKANSAS,0507110,GURDON SCHOOL DISTRICT,00430,GURDON HIGH SCHOOL,050711000430,No,0,0,050711000430,0,0
AR,ARKANSAS,0507140,GUY-PERKINS SCHOOL DISTRICT,00434,GUY-PERKINS HIGH SCHOOL,050714000434,No,0,0,050714000434,0,0
AR,ARKANSAS,0507170,HACKETT SCHOOL DISTRICT,00435,HACKETT HIGH SCHOOL,050717000435,No,0,0,050717000435,0,0
AR,ARKANSAS,0507170,HACKETT SCHOOL DISTRICT,00457,HARTFORD HIGH SCHOOL,050717000457,No,0,0,050717000457,0,0
AR,ARKANSAS,0507230,HAMPTON SCHOOL DISTRICT,00441,HAMPTON HIGH SCHOOL,050723000441,No,0,0,050723000441,0,0
AR,ARKANSAS,0507290,HARMONY GROVE SCHOOL DISTRICT,00443,HARMONY GROVE HIGH SCHOOL,050729000443,No,0,0,050729000443,0,0
AR,ARKANSAS,0507290,HARMONY GROVE SCHOOL DISTRICT,01016,SPARKMAN HIGH SCHOOL,050729001016,No,0,0,050729001016,0,0
AR,ARKANSAS,0507320,HARMONY GROVE SCHOOL DISTRICT,00444,HARMONY GROVE HIGH SCHOOL,050732000444,No,0,0,050732000444,0,0
AR,ARKANSAS,0507320,HARMONY GROVE SCHOOL DISTRICT,01616,HARMONY GROVE JUNIOR HIGH SCHOOL,050732001616,No,0,0,050732001616,0,0
AR,ARKANSAS,0507350,HARRISBURG SCHOOL DISTRICT,00447,HARRISBURG COLLEGE & CAREER PREPARATORY SCHOOL,050735000447,No,0,0,050735000447,0,0
AR,ARKANSAS,0507380,HARRISON SCHOOL DISTRICT,00452,HARRISON HIGH SCHOOL,050738000452,No,0,0,050738000452,0,0
AR,ARKANSAS,0507530,HAZEN SCHOOL DISTRICT,00465,HAZEN HIGH SCHOOL,050753000465,No,0,0,050753000465,0,0
AR,ARKANSAS,0507560,HEBER SPRINGS SCHOOL DISTRICT,00467,HEBER SPRINGS HIGH SCHOOL,050756000467,No,0,0,050756000467,0,0
AR,ARKANSAS,0507620,HECTOR SCHOOL DISTRICT,00472,HECTOR HIGH SCHOOL,050762000472,No,0,0,050762000472,0,0
AR,ARKANSAS,0507680,HELENA/ W.HELENA SCHOOL DIST.,00476,CENTRAL HIGH SCHOOL,050768000476,No,0,0,050768000476,0,0
AR,ARKANSAS,0507710,HERMITAGE SCHOOL DISTRICT,00485,HERMITAGE HIGH SCHOOL,050771000485,No,0,0,050771000485,0,0
AR,ARKANSAS,0507740,CROSS COUNTY SCHOOL DISTRICT,01509,CROSS COUNTY ELEMENTARY TECH ACADEMY,050774001509,No,0,0,050774001509,0,0
AR,ARKANSAS,0507740,CROSS COUNTY SCHOOL DISTRICT,01537,CROSS CNTY HIGH A NEW TECH SCH,050774001537,No,0,0,050774001537,0,0
AR,ARKANSAS,0507770,HIGHLAND SCHOOL DISTRICT,00491,HIGHLAND HIGH SCHOOL,050777000491,No,0,0,050777000491,0,0
AR,ARKANSAS,0507840,HOPE SCHOOL DISTRICT,00025,WM. JEFFERSON CLINTON PRIMARY,050784000025,No,0,0,050784000025,0,0
AR,ARKANSAS,0507840,HOPE SCHOOL DISTRICT,00498,HOPE HIGH SCHOOL,050784000498,No,0,0,050784000498,0,0
AR,ARKANSAS,0507840,HOPE SCHOOL DISTRICT,00805,HOPE ACADEMY,050784000805,No,0,0,050784000805,0,0
AR,ARKANSAS,0507860,HORATIO SCHOOL DISTRICT,00502,HORATIO HIGH SCHOOL,050786000502,No,0,0,050786000502,0,0
AR,ARKANSAS,0507890,HOT SPRINGS SCHOOL DISTRICT,00509,HOT SPRINGS WORLD CLASS HIGH SCHOOL,050789000509,Yes,15,18,050789000509,33,1
AR,ARKANSAS,0507890,HOT SPRINGS SCHOOL DISTRICT,00511,OAKLAWN MAGNET SCHOOL,050789000511,No,0,0,050789000511,0,0
AR,ARKANSAS,0507890,HOT SPRINGS SCHOOL DISTRICT,00514,HOT SPRINGS JUNIOR ACADEMY,050789000514,No,0,0,050789000514,0,0
AR,ARKANSAS,0507920,JESSIEVILLE SCHOOL DISTRICT,00516,JESSIEVILLE HIGH SCHOOL,050792000516,No,0,0,050792000516,0,0
AR,ARKANSAS,0507990,HOXIE SCHOOL DISTRICT,00518,HOXIE HIGH SCHOOL,050799000518,No,0,0,050799000518,0,0
AR,ARKANSAS,0508040,WEST MEMPHIS SCHOOL DISTRICT,00523,EAST JUNIOR HIGH SCHOOL,050804000523,No,0,0,050804000523,0,0
AR,ARKANSAS,0508040,WEST MEMPHIS SCHOOL DISTRICT,00529,WEST JUNIOR HIGH SCHOOL,050804000529,No,0,0,050804000529,0,0
AR,ARKANSAS,0508040,WEST MEMPHIS SCHOOL DISTRICT,00532,WONDER JUNIOR HIGH SCHOOL,050804000532,No,0,0,050804000532,0,0
AR,ARKANSAS,0508040,WEST MEMPHIS SCHOOL DISTRICT,01594,THE ACADEMIES OF WEST MEMPHIS CHARTER SCHOOL,050804001594,No,0,0,050804001594,0,0
AR,ARKANSAS,0508130,HUNTSVILLE SCHOOL DISTRICT,00538,HUNTSVILLE HIGH SCHOOL,050813000538,No,0,0,050813000538,0,0
AR,ARKANSAS,0508130,HUNTSVILLE SCHOOL DISTRICT,01035,ST. PAUL HIGH SCHOOL,050813001035,No,0,0,050813001035,0,0
AR,ARKANSAS,0508240,JASPER SCHOOL DISTRICT,00545,JASPER HIGH SCHOOL,050824000545,No,0,0,050824000545,0,0
AR,ARKANSAS,0508240,JASPER SCHOOL DISTRICT,00564,KINGSTON HIGH SCHOOL,050824000564,No,0,0,050824000564,0,0
AR,ARKANSAS,0508240,JASPER SCHOOL DISTRICT,00811,OARK HIGH SCHOOL,050824000811,No,0,0,050824000811,0,0
AR,ARKANSAS,0508280,JONESBORO SCHOOL DISTRICT,00547,ANNIE CAMP JR. HIGH SCHOOL,050828000547,No,0,0,050828000547,0,0
AR,ARKANSAS,0508280,JONESBORO SCHOOL DISTRICT,00548,DOUGLAS MACARTHUR JHS,050828000548,No,0,0,050828000548,0,0
AR,ARKANSAS,0508280,JONESBORO SCHOOL DISTRICT,00551,THE ACADEMIES AT JONESBORO HIGH SCHOOL,050828000551,No,0,0,050828000551,0,0
AR,ARKANSAS,0508340,JUNCTION CITY SCHOOL DISTRICT,00558,JUNCTION CITY HIGH SCHOOL,050834000558,No,0,0,050834000558,0,0
AR,ARKANSAS,0508400,RIVERVIEW SCHOOL DISTRICT,00242,RIVERVIEW HIGH SCHOOL,050840000242,No,0,0,050840000242,0,0
AR,ARKANSAS,0508490,KIRBY SCHOOL DISTRICT,00566,KIRBY HIGH SCHOOL,050849000566,No,0,0,050849000566,0,0
AR,ARKANSAS,0508610,LAKE HAMILTON SCHOOL DISTRICT,00573,LAKE HAMILTON ELEMENTARY SCH,050861000573,No,0,0,050861000573,0,0
AR,ARKANSAS,0508610,LAKE HAMILTON SCHOOL DISTRICT,00574,LAKE HAMILTON JR. HIGH SCHOOL,050861000574,No,0,0,050861000574,0,0
AR,ARKANSAS,0508610,LAKE HAMILTON SCHOOL DISTRICT,00575,LAKE HAMILTON HIGH SCHOOL,050861000575,No,0,0,050861000575,0,0
AR,ARKANSAS,0508640,LAKESIDE SCHOOL DISTRICT (CHICOT COUNTY),00578,LAKESIDE HIGH SCHOOL,050864000578,No,0,0,050864000578,0,0
AR,ARKANSAS,0508670,LAKESIDE SCHOOL DISTRICT,01525,LAKESIDE HIGH SCHOOL,050867001525,No,0,0,050867001525,0,0
AR,ARKANSAS,0508700,LAMAR SCHOOL DISTRICT,00585,LAMAR HIGH SCHOOL,050870000585,No,0,0,050870000585,0,0
AR,ARKANSAS,0508730,LAVACA SCHOOL DISTRICT,00587,LAVACA HIGH SCHOOL,050873000587,No,0,0,050873000587,0,0
AR,ARKANSAS,0508940,LINCOLN SCHOOL DISTRICT,01569,LINCOLN NEW TECH HIGH SCHOOL,050894001569,No,0,0,050894001569,0,0
AR,ARKANSAS,0509000,LITTLE ROCK SCHOOL DISTRICT,00607,CENTRAL HIGH SCHOOL,050900000607,No,0,0,050900000607,0,0
AR,ARKANSAS,0509000,LITTLE ROCK SCHOOL DISTRICT,00616,HALL HIGH SCHOOL,050900000616,No,0,0,050900000616,0,0
AR,ARKANSAS,0509000,LITTLE ROCK SCHOOL DISTRICT,00627,PARKVIEW MAGNET HIGH SCHOOL,050900000627,No,0,0,050900000627,0,0
AR,ARKANSAS,0509000,LITTLE ROCK SCHOOL DISTRICT,01389,J.A. FAIR HIGH SCHOOL,050900001389,No,0,0,050900001389,0,0
AR,ARKANSAS,0509000,LITTLE ROCK SCHOOL DISTRICT,01390,MCCLELLAN MAGNET HIGH SCHOOL,050900001390,No,0,0,050900001390,0,0
AR,ARKANSAS,0509060,LONOKE SCHOOL DISTRICT,00642,LONOKE HIGH SCHOOL,050906000642,No,0,0,050906000642,0,0
AR,ARKANSAS,0509150,MAGAZINE SCHOOL DISTRICT,00650,J.D. LEFTWICH HIGH SCHOOL,050915000650,No,0,0,050915000650,0,0
AR,ARKANSAS,0509190,MAGNET COVE SCHOOL DIST.,00652,MAGNET COVE HIGH SCHOOL,050919000652,No,0,0,050919000652,0,0
AR,ARKANSAS,0509240,MALVERN SCHOOL DISTRICT,01372,MALVERN HIGH SCHOOL,050924001372,No,0,0,050924001372,0,0
AR,ARKANSAS,0509270,MAMMOTH SPRING SCHOOL DISTRICT,00666,MAMMOTH SPRING HIGH SCHOOL,050927000666,No,0,0,050927000666,0,0
AR,ARKANSAS,0509330,MANSFIELD SCHOOL DISTRICT,01036,MANSFIELD HIGH SCHOOL,050933001036,No,0,0,050933001036,0,0
AR,ARKANSAS,0509360,LEE COUNTY SCHOOL DISTRICT,00675,LEE HIGH SCHOOL,050936000675,No,0,0,050936000675,0,0
AR,ARKANSAS,0509390,MARION SCHOOL DISTRICT,00130,MARION INTERMEDIATE SCHOOL,050939000130,No,0,0,050939000130,0,0
AR,ARKANSAS,0509390,MARION SCHOOL DISTRICT,00682,MARION HIGH SCHOOL,050939000682,No,0,0,050939000682,0,0
AR,ARKANSAS,0509390,MARION SCHOOL DISTRICT,00683,MARION JUNIOR HIGH SCHOOL,050939000683,No,0,0,050939000683,0,0
AR,ARKANSAS,0509390,MARION SCHOOL DISTRICT,01428,MARION MIDDLE SCHOOL,050939001428,No,0,0,050939001428,0,0
AR,ARKANSAS,0509420,MARKED TREE SCHOOL DISTRICT,00687,MARKED TREE HIGH SCHOOL,050942000687,No,0,0,050942000687,0,0
AR,ARKANSAS,0509480,SEARCY COUNTY SCHOOL DISTRICT,00693,MARSHALL HIGH SCHOOL,050948000693,No,0,0,050948000693,0,0
AR,ARKANSAS,0509510,MARVELL SCHOOL DISTRICT,00694,MARVELL HIGH SCHOOL,050951000694,No,0,0,050951000694,0,0
AR,ARKANSAS,0509540,MAYFLOWER SCHOOL DISTRICT,00698,MAYFLOWER HIGH SCHOOL,050954000698,No,0,0,050954000698,0,0
AR,ARKANSAS,0509570,MAYNARD SCHOOL DISTRICT,00700,MAYNARD HIGH SCHOOL,050957000700,No,0,0,050957000700,0,0
AR,ARKANSAS,0509600,MCCRORY SCHOOL DISTRICT,00702,MCCRORY HIGH SCHOOL,050960000702,No,0,0,050960000702,0,0
AR,ARKANSAS,0509630,MCGEHEE SCHOOL DISTRICT,00705,MCGEHEE HIGH SCHOOL,050963000705,No,0,0,050963000705,0,0
AR,ARKANSAS,0509720,MELBOURNE SCHOOL DISTRICT,00711,MELBOURNE HIGH SCHOOL,050972000711,No,0,0,050972000711,0,0
AR,ARKANSAS,0509750,MENA SCHOOL DISTRICT,00713,MENA HIGH SCHOOL,050975000713,No,0,0,050975000713,0,0
AR,ARKANSAS,0509780,MINERAL SPRINGS SCHOOL DIST.,00717,MINERAL SPRINGS HIGH SCHOOL,050978000717,No,0,0,050978000717,0,0
AR,ARKANSAS,0509840,MONTICELLO SCHOOL DISTRICT,00721,MONTICELLO HIGH SCHOOL,050984000721,No,0,0,050984000721,0,0
AR,ARKANSAS,0509990,MOUNT IDA SCHOOL DISTRICT,00733,MOUNT IDA HIGH SCHOOL,050999000733,No,0,0,050999000733,0,0
AR,ARKANSAS,0510080,MT. VERNON/ENOLA SCHOOL DIST.,00739,MT. VERNON/ENOLA HIGH SCHOOL,051008000739,No,0,0,051008000739,0,0
AR,ARKANSAS,0510170,MOUNTAIN PINE SCHOOL DISTRICT,00746,MOUNTAIN PINE HIGH SCHOOL,051017000746,No,0,0,051017000746,0,0
AR,ARKANSAS,0510200,MOUNTAIN VIEW SCHOOL DISTRICT,00749,MOUNTAIN VIEW HIGH SCHOOL,051020000749,No,0,0,051020000749,0,0
AR,ARKANSAS,0510200,MOUNTAIN VIEW SCHOOL DISTRICT,00965,RURAL SPECIAL HIGH SCHOOL,051020000965,No,0,0,051020000965,0,0
AR,ARKANSAS,0510200,MOUNTAIN VIEW SCHOOL DISTRICT,01087,TIMBO HIGH SCHOOL,051020001087,No,0,0,051020001087,0,0
AR,ARKANSAS,0510260,MOUNTAINBURG SCHOOL DISTRICT,00751,MOUNTAINBURG HIGH SCHOOL,051026000751,No,0,0,051026000751,0,0
AR,ARKANSAS,0510290,MULBERRY SCHOOL DISTRICT,00753,MULBERRY HIGH SCHOOL,051029000753,No,0,0,051029000753,0,0
AR,ARKANSAS,0510320,SOUTH PIKE COUNTY SCHOOL DISTRICT,00755,MURFREESBORO HIGH SCHOOL,051032000755,No,0,0,051032000755,0,0
AR,ARKANSAS,0510380,NASHVILLE SCHOOL DISTRICT,00757,NASHVILLE HIGH SCHOOL,051038000757,No,0,0,051038000757,0,0
AR,ARKANSAS,0510380,NASHVILLE SCHOOL DISTRICT,00758,NASHVILLE JUNIOR HIGH SCHOOL,051038000758,No,0,0,051038000758,0,0
AR,ARKANSAS,0510410,NEMO VISTA SCHOOL DISTRICT,00760,NEMO VISTA HIGH SCHOOL,051041000760,No,0,0,051041000760,0,0
AR,ARKANSAS,0510440,NETTLETON SCHOOL DISTRICT,00762,NETTLETON HIGH SCHOOL,051044000762,No,0,0,051044000762,0,0
AR,ARKANSAS,0510560,NORFORK SCHOOL DISTRICT,00774,NORFORK HIGH SCHOOL,051056000774,No,0,0,051056000774,0,0
AR,ARKANSAS,0510680,N. LITTLE ROCK SCHOOL DISTRICT,01566,NORTH LITTLE ROCK HIGH SCHOOL,051068001566,Yes,15,23,051068001566,38,1
AR,ARKANSAS,0510680,N. LITTLE ROCK SCHOOL DISTRICT,01641,NORTH LITTLE ROCK CENTER OF EXCELLENCE,051068001641,No,0,0,051068001641,0,0
AR,ARKANSAS,0510920,OMAHA SCHOOL DISTRICT,00821,OMAHA HIGH SCHOOL,051092000821,No,0,0,051092000821,0,0
AR,ARKANSAS,0510950,OSCEOLA SCHOOL DISTRICT,00825,OSCEOLA HIGH SCHOOL,051095000825,No,0,0,051095000825,0,0
AR,ARKANSAS,0510980,OUACHITA SCHOOL DISTRICT,00828,OUACHITA HIGH SCHOOL,051098000828,No,0,0,051098000828,0,0
AR,ARKANSAS,0511010,OZARK SCHOOL DISTRICT,00830,OZARK HIGH SCHOOL,051101000830,No,0,0,051101000830,0,0
AR,ARKANSAS,0511010,OZARK SCHOOL DISTRICT,00831,OZARK JUNIOR HIGH SCHOOL,051101000831,No,0,0,051101000831,0,0
AR,ARKANSAS,0511070,PANGBURN SCHOOL DISTRICT,00835,PANGBURN HIGH SCHOOL,051107000835,No,0,0,051107000835,0,0
AR,ARKANSAS,0511130,PARIS SCHOOL DISTRICT,00837,PARIS HIGH SCHOOL,051113000837,No,0,0,051113000837,0,0
AR,ARKANSAS,0511220,PARKERS CHAPEL SCHOOL DIST.,00841,PARKERS CHAPEL HIGH SCHOOL,051122000841,No,0,0,051122000841,0,0
AR,ARKANSAS,0511340,PERRYVILLE SCHOOL DISTRICT,00850,PERRYVILLE HIGH SCHOOL,051134000850,No,0,0,051134000850,0,0
AR,ARKANSAS,0511370,PIGGOTT SCHOOL DISTRICT,00852,PIGGOTT HIGH SCHOOL,051137000852,No,0,0,051137000852,0,0
AR,ARKANSAS,0511610,POCAHONTAS SCHOOL DISTRICT,00884,POCAHONTAS HIGH SCHOOL,051161000884,No,0,0,051161000884,0,0
AR,ARKANSAS,0511610,POCAHONTAS SCHOOL DISTRICT,01438,POCAHONTAS JUNIOR HIGH SCHOOL,051161001438,No,0,0,051161001438,0,0
AR,ARKANSAS,0511700,POTTSVILLE SCHOOL DISTRICT,00891,POTTSVILLE HIGH SCHOOL,051170000891,No,0,0,051170000891,0,0
AR,ARKANSAS,0511700,POTTSVILLE SCHOOL DISTRICT,01180,POTTSVILLE JUNIOR HIGH SCHOOL,051170001180,No,0,0,051170001180,0,0
AR,ARKANSAS,0511730,POYEN SCHOOL DISTRICT,00893,POYEN HIGH SCHOOL,051173000893,No,0,0,051173000893,0,0
AR,ARKANSAS,0511760,PRAIRIE GROVE SCHOOL DISTRICT,00895,PRAIRIE GROVE HIGH SCHOOL,051176000895,No,0,0,051176000895,0,0
AR,ARKANSAS,0511820,PRESCOTT SCHOOL DISTRICT,00899,PRESCOTT HIGH SCHOOL,051182000899,No,0,0,051182000899,0,0
AR,ARKANSAS,0511850,PULASKI CO. SPEC. SCHOOL DIST.,00923,JOE T. ROBINSON HIGH SCHOOL,051185000923,No,0,0,051185000923,0,0
AR,ARKANSAS,0511850,PULASKI CO. SPEC. SCHOOL DIST.,00941,SYLVAN HILLS HIGH SCHOOL,051185000941,No,0,0,051185000941,0,0
AR,ARKANSAS,0511850,PULASKI CO. SPEC. SCHOOL DIST.,00945,WILBUR D. MILLS HIGH SCHOOL,051185000945,No,0,0,051185000945,0,0
AR,ARKANSAS,0511850,PULASKI CO. SPEC. SCHOOL DIST.,01559,MAUMELLE HIGH SCHOOL,051185001559,No,0,0,051185001559,0,0
AR,ARKANSAS,0511880,QUITMAN SCHOOL DISTRICT,00947,QUITMAN HIGH SCHOOL,051188000947,No,0,0,051188000947,0,0
AR,ARKANSAS,0511970,ROGERS SCHOOL DISTRICT,00958,ROGERS HIGH SCHOOL,051197000958,No,0,0,051197000958,0,0
AR,ARKANSAS,0511970,ROGERS SCHOOL DISTRICT,01483,ROGERS HERITAGE HIGH SCHOOL,051197001483,No,0,0,051197001483,0,0
AR,ARKANSAS,0511970,ROGERS SCHOOL DISTRICT,01586,ROGERS NEW TECHNOLOGY HIGH SCHOOL,051197001586,No,0,0,051197001586,0,0
AR,ARKANSAS,0512000,ROSE BUD SCHOOL DISTRICT,00962,ROSE BUD HIGH SCHOOL,051200000962,No,0,0,051200000962,0,0
AR,ARKANSAS,0512060,RUSSELLVILLE SCHOOL DISTRICT,00175,RUSSELLVILLE UPPER ELEM. SCH.,051206000175,No,0,0,051206000175,0,0
AR,ARKANSAS,0512060,RUSSELLVILLE SCHOOL DISTRICT,00968,RUSSELLVILLE JR. HIGH SCHOOL,051206000968,No,0,0,051206000968,0,0
AR,ARKANSAS,0512060,RUSSELLVILLE SCHOOL DISTRICT,00971,RUSSELLVILLE HIGH SCHOOL,051206000971,No,0,0,051206000971,0,0
AR,ARKANSAS,0512090,SALEM SCHOOL DISTRICT,00975,SALEM HIGH SCHOOL,051209000975,No,0,0,051209000975,0,0
