LEA_STATE,LEA_STATE_NAME,LEAID,LEA_NAME,SCHID,SCH_NAME,COMBOKEY,NCESSCH,SCH_APENR_IND,SCH_APCOURSES,SCH_APMATHENR_IND,Total_AP_math_students,Total_students_tookAP,SCH_APENR_IND_new,SCH_APMATHENR_IND_new
PA,PENNSYLVANIA,4210110,North Schuylkill SD,03883,North Schuylkill JSHS,421011003883,421011003883,Yes,7,Yes,29,65,1,1
PA,PENNSYLVANIA,4210115,North Star SD,03988,North Star HS,421011503988,421011503988,Yes,1,No,0,0,1,0
PA,PENNSYLVANIA,4210200,Franklin Area SD,04106,Franklin Area JSHS,421020004106,421020004106,Yes,4,No,0,12,1,0
PA,PENNSYLVANIA,4210230,Franklin Regional SD,04360,Franklin Regional SHS,421023004360,421023004360,Yes,14,Yes,209,273,1,1
PA,PENNSYLVANIA,4210350,Frazier SD,02126,Frazier HS,421035002126,421035002126,Yes,7,Yes,2,3,1,1
PA,PENNSYLVANIA,4210380,Freedom Area SD,06563,Freedom Area SHS,421038006563,421038006563,Yes,5,Yes,19,31,1,1
PA,PENNSYLVANIA,4210440,Freeport Area SD,00594,Freeport Area SHS,421044000594,421044000594,Yes,6,Yes,57,70,1,1
PA,PENNSYLVANIA,4210530,Galeton Area SD,06223,Galeton Area Sch,421053006223,421053006223,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210590,Garnet Valley SD,01869,Garnet Valley HS,421059001869,421059001869,Yes,21,Yes,67,371,1,1
PA,PENNSYLVANIA,4210620,Gateway SD,00170,Gateway SHS,421062000170,421062000170,Yes,18,Yes,119,85,1,1
PA,PENNSYLVANIA,4210620,Gateway SD,99985,Pressley Ridge Day School-Pittsburgh,421062099985,421062099985,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99986,Western PA School for Deaf,421062099986,421062099986,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99987,Sunrise School,421062099987,421062099987,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99988,Watson Institute Social Center for Academic Achievement,421062099988,421062099988,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99989,Western PA School for Blind,421062099989,421062099989,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99990,Total Learning Centers,421062099990,421062099990,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99991,Childrens Institute of Pittsburgh,421062099991,421062099991,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99992,PLEA School,421062099992,421062099992,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99993,Pace School,421062099993,421062099993,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99994,New Story,421062099994,421062099994,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99995,Mon Valley CTC,421062099995,421062099995,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99996,Holy Family Institute Specialized Learning,421062099996,421062099996,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99997,Watson Institute Friendship Academy,421062099997,421062099997,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210620,Gateway SD,99999,Adelphoi Education at Hartford Heights,421062099999,421062099999,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210650,General McLane SD,02040,General McLane HS,421065002040,421065002040,Yes,6,Yes,36,12,1,1
PA,PENNSYLVANIA,4210710,Gettysburg Area SD,06271,Gettysburg Area HS,421071006271,421071006271,Yes,19,Yes,50,162,1,1
PA,PENNSYLVANIA,4210740,Girard SD,02043,Girard HS,421074002043,421074002043,Yes,8,Yes,10,19,1,1
PA,PENNSYLVANIA,4210830,Glendale SD,05219,Glendale JSHS,421083005219,421083005219,Yes,2,No,0,18,1,0
PA,PENNSYLVANIA,4210860,Governor Mifflin SD,00802,Governor Mifflin SHS,421086000802,421086000802,Yes,35,Yes,80,240,1,1
PA,PENNSYLVANIA,4210870,Great Valley SD,01424,Great Valley HS,421087001424,421087001424,Yes,25,Yes,142,422,1,1
PA,PENNSYLVANIA,4210920,Greensburg Salem SD,04373,Greensburg-Salem HS,421092004373,421092004373,Yes,11,Yes,52,186,1,1
PA,PENNSYLVANIA,4210950,Greater Johnstown SD,01251,Greater Johnstown SHS,421095001251,421095001251,Yes,14,Yes,17,78,1,1
PA,PENNSYLVANIA,4210950,Greater Johnstown SD,07529,Greater Johnstown School District's Cybe,421095007529,421095007529,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4210980,Greater Latrobe SD,04845,Greater Latrobe SHS,421098004845,421098004845,Yes,16,Yes,116,158,1,1
PA,PENNSYLVANIA,4211010,Greencastle-Antrim SD,02206,Greencastle-Antrim SHS,421101002206,421101002206,Yes,12,Yes,150,60,1,1
PA,PENNSYLVANIA,4211160,Greenville Area SD,03137,Greenville JSHS,421116003137,421116003137,Yes,1,No,0,4,1,0
PA,PENNSYLVANIA,4211190,Greenwood SD,06341,Greenwood HS,421119006341,421119006341,Yes,8,No,0,3,1,0
PA,PENNSYLVANIA,4211220,Grove City Area SD,03145,Grove City Area HS,421122003145,421122003145,Yes,10,Yes,45,77,1,1
PA,PENNSYLVANIA,4211220,Grove City Area SD,06125,George Jr Republic HS,421122006125,421122006125,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4211310,Halifax Area SD,06330,Halifax Area HS,421131006330,421131006330,Yes,4,Yes,6,25,1,1
PA,PENNSYLVANIA,4211340,Hamburg Area SD,00808,Hamburg Area HS,421134000808,421134000808,Yes,9,Yes,18,82,1,1
PA,PENNSYLVANIA,4211340,Hamburg Area SD,00809,Perry El Sch,421134000809,421134000809,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4211400,Hampton Township SD,05190,Hampton HS,421140005190,421140005190,Yes,22,Yes,146,280,1,1
PA,PENNSYLVANIA,4211420,Hanover Area SD,02891,Hanover Area JSHS,421142002891,421142002891,Yes,3,Yes,22,15,1,1
PA,PENNSYLVANIA,4211450,Hanover Public SD,04571,Hanover SHS,421145004571,421145004571,Yes,13,Yes,18,53,1,1
PA,PENNSYLVANIA,4211490,Harbor Creek SD,06096,Harbor Creek Senior HS,421149006096,421149006096,Yes,11,Yes,73,81,1,1
PA,PENNSYLVANIA,4211520,Harmony Area SD,07545,Harmony Area JSHS,421152007545,421152007545,Yes,2,Yes,1,7,1,1
PA,PENNSYLVANIA,4211580,Harrisburg City SD,00967,Harrisburg HS - SciTech Cmp,421158000967,421158000967,Yes,6,Yes,27,34,1,1
PA,PENNSYLVANIA,4211580,Harrisburg City SD,06333,Harrisburg HS,421158006333,421158006333,Yes,1,No,0,20,1,0
PA,PENNSYLVANIA,4211580,Harrisburg City SD,07583,Cougar Academy,421158007583,421158007583,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4211610,Hatboro-Horsham SD,03272,Hatboro-Horsham SHS,421161003272,421161003272,Yes,25,Yes,102,326,1,1
PA,PENNSYLVANIA,4211670,Haverford Township SD,01879,Haverford SHS,421167001879,421167001879,Yes,31,Yes,156,341,1,1
PA,PENNSYLVANIA,4211700,Hazleton Area SD,00026,Hazleton Area HS,421170000026,421170000026,Yes,20,Yes,59,210,1,1
PA,PENNSYLVANIA,4211730,Saucon Valley SD,05352,Saucon Valley SHS,421173005352,421173005352,Yes,10,Yes,69,107,1,1
PA,PENNSYLVANIA,4211760,Hempfield Area SD,04404,Hempfield Area SHS,421176004404,421176004404,Yes,17,Yes,87,197,1,1
PA,PENNSYLVANIA,4211790,Hempfield  SD,02578,Hempfield SHS,421179002578,421179002578,Yes,25,Yes,179,273,1,1
PA,PENNSYLVANIA,4211820,Hermitage SD,03150,Hickory HS,421182003150,421182003150,Yes,11,Yes,84,93,1,1
PA,PENNSYLVANIA,4211880,Highlands SD,05153,Highlands SHS,421188005153,421188005153,Yes,8,Yes,17,3,1,1
PA,PENNSYLVANIA,4211940,Hollidaysburg Area SD,00927,Hollidaysburg Area JHS,421194000927,421194000927,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4211940,Hollidaysburg Area SD,05207,Hollidaysburg Area SHS,421194005207,421194005207,Yes,15,Yes,54,133,1,1
PA,PENNSYLVANIA,4212030,Hopewell Area SD,00675,Hopewell SHS,421203000675,421203000675,Yes,8,Yes,31,14,1,1
PA,PENNSYLVANIA,4212090,Huntingdon Area SD,02305,Huntingdon Area SHS,421209002305,421209002305,Yes,7,Yes,16,0,1,1
PA,PENNSYLVANIA,4212150,Indiana Area SD,02325,Indiana Area SHS,421215002325,421215002325,Yes,14,Yes,102,188,1,1
PA,PENNSYLVANIA,4212170,Interboro SD,01885,Interboro SHS,421217001885,421217001885,Yes,13,Yes,39,8,1,1
PA,PENNSYLVANIA,4212210,Iroquois SD,04817,Iroquois JSHS,421221004817,421221004817,Yes,5,Yes,9,22,1,1
PA,PENNSYLVANIA,4212300,Jamestown Area SD,06126,Jamestown Area JSHS,421230006126,421230006126,Yes,4,No,0,16,1,0
PA,PENNSYLVANIA,4212330,Jeannette City SD,07617,Jeannette Junior-Senior High School,421233007617,421233007617,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4212335,Jefferson County-DuBois AVTS,05180,Jefferson County-DuBois AVTS,421233505180,421233505180,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4212390,Jefferson-Morgan SD,02280,Jefferson-Morgan MS/HS,421239002280,421239002280,Yes,5,Yes,6,22,1,1
PA,PENNSYLVANIA,4212420,Jenkintown SD,07327,Jenkintown Middle/High School,421242007327,421242007327,Yes,14,Yes,22,18,1,1
PA,PENNSYLVANIA,4212480,Jersey Shore Area SD,03034,Jersey Shore Area SHS,421248003034,421248003034,Yes,8,Yes,33,52,1,1
PA,PENNSYLVANIA,4212540,Jim Thorpe Area SD,01307,Jim Thorpe Area HS,421254001307,421254001307,Yes,6,Yes,30,38,1,1
PA,PENNSYLVANIA,4212570,Johnsonburg Area SD,06218,Johnsonburg Area HS,421257006218,421257006218,Yes,2,No,0,15,1,0
PA,PENNSYLVANIA,4212600,Juniata County SD,02394,East Juniata JSHS,421260002394,421260002394,Yes,4,Yes,18,21,1,1
PA,PENNSYLVANIA,4212600,Juniata County SD,06255,Juniata SHS,421260006255,421260006255,Yes,4,Yes,37,28,1,1
PA,PENNSYLVANIA,4212630,Juniata Valley SD,02308,Juniata Valley JSHS,421263002308,421263002308,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4212660,Kane Area SD,05245,Kane Area HS,421266005245,421266005245,Yes,5,Yes,3,10,1,1
PA,PENNSYLVANIA,4212690,Kennett Consolidated SD,06482,Kennett HS,421269006482,421269006482,Yes,8,Yes,53,266,1,1
PA,PENNSYLVANIA,4212720,Keystone  SD,01486,Keystone JSHS,421272001486,421272001486,Yes,4,Yes,13,50,1,1
PA,PENNSYLVANIA,4212725,Keystone Central SD,00446,Central Mountain HS,421272500446,421272500446,Yes,10,Yes,9,65,1,1
PA,PENNSYLVANIA,4212725,Keystone Central SD,06241,Bucktail HS,421272506241,421272506241,Yes,4,Yes,4,11,1,1
PA,PENNSYLVANIA,4212750,Keystone Oaks SD,05112,Keystone Oaks HS,421275005112,421275005112,Yes,15,Yes,37,137,1,1
PA,PENNSYLVANIA,4212840,Kiski Area SD,04431,Kiski Area HS,421284004431,421284004431,Yes,12,Yes,143,246,1,1
PA,PENNSYLVANIA,4212930,Kutztown Area SD,00816,Kutztown Area SHS,421293000816,421293000816,Yes,17,Yes,12,74,1,1
PA,PENNSYLVANIA,4212990,Lackawanna Trail SD,04528,Lackawanna Trail JSHS,421299004528,421299004528,Yes,4,Yes,13,34,1,1
PA,PENNSYLVANIA,4213020,Lake-Lehman SD,02924,Lake-Lehman JSHS,421302002924,421302002924,Yes,9,Yes,11,61,1,1
PA,PENNSYLVANIA,4213050,Lakeland SD,06404,Lakeland JSHS,421305006404,421305006404,Yes,7,Yes,16,52,1,1
PA,PENNSYLVANIA,4213080,Lakeview SD,03155,Lakeview HS,421308003155,421308003155,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4213110,Lampeter-Strasburg SD,02607,Lampeter-Strasburg SHS,421311002607,421311002607,Yes,10,Yes,63,51,1,1
PA,PENNSYLVANIA,4213140,Lancaster SD,02596,McCaskey Campus,421314002596,421314002596,Yes,11,Yes,27,301,1,1
PA,PENNSYLVANIA,4213140,Lancaster SD,03410,Phoenix Academy,421314003410,421314003410,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4213290,Homer-Center SD,02331,Homer-Center JSHS,421329002331,421329002331,Yes,7,Yes,18,17,1,1
PA,PENNSYLVANIA,4213320,Laurel Highlands SD,06600,Laurel Highlands SHS,421332006600,421332006600,Yes,14,Yes,41,28,1,1
PA,PENNSYLVANIA,4213380,Laurel SD,02680,Laurel High School,421338002680,421338002680,Yes,4,Yes,21,56,1,1
PA,PENNSYLVANIA,4213390,Lawrence County CTC,04940,Lawrence County CTC,421339004940,421339004940,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4213440,Lebanon SD,05155,Lebanon SHS,421344005155,421344005155,Yes,3,No,0,8,1,0
PA,PENNSYLVANIA,4213470,Leechburg Area SD,06027,Leechburg Area HS,421347006027,421347006027,Yes,1,Yes,10,9,1,1
PA,PENNSYLVANIA,4213500,Lehighton Area SD,01315,Lehighton Area HS,421350001315,421350001315,Yes,7,Yes,12,35,1,1
PA,PENNSYLVANIA,4213590,Lewisburg Area SD,04085,Lewisburg HS,421359004085,421359004085,Yes,20,Yes,59,96,1,1
PA,PENNSYLVANIA,4213710,Ligonier Valley SD,04442,Ligonier Valley HS,421371004442,421371004442,Yes,3,No,0,40,1,0
PA,PENNSYLVANIA,4213770,Penn Cambria SD,01213,Penn Cambria HS,421377001213,421377001213,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4213980,Littlestown Area SD,00014,Littlestown SHS,421398000014,421398000014,Yes,22,No,0,0,1,0
PA,PENNSYLVANIA,4214100,Lower Dauphin SD,00881,Price,421410000881,421410000881,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4214100,Lower Dauphin SD,01776,Lower Dauphin HS,421410001776,421410001776,Yes,15,Yes,104,240,1,1
PA,PENNSYLVANIA,4214160,Lower Merion SD,03295,Lower Merion HS,421416003295,421416003295,Yes,21,Yes,305,375,1,1
PA,PENNSYLVANIA,4214160,Lower Merion SD,03296,Harriton SHS,421416003296,421416003296,Yes,24,Yes,133,350,1,1
PA,PENNSYLVANIA,4214190,Lower Moreland Township SD,04960,Lower Moreland HS,421419004960,421419004960,Yes,25,Yes,54,206,1,1
PA,PENNSYLVANIA,4214250,Methacton SD,03305,Methacton HS,421425003305,421425003305,Yes,19,Yes,110,364,1,1
PA,PENNSYLVANIA,4214310,Loyalsock Township SD,04828,Loyalsock Twp SHS,421431004828,421431004828,Yes,13,Yes,16,120,1,1
PA,PENNSYLVANIA,4214430,Mahanoy Area SD,07626,Mahanoy Area JSHS,421443007626,421443007626,Yes,5,Yes,36,38,1,1
PA,PENNSYLVANIA,4214460,Line Mountain SD,03532,Line Mountain HS,421446003532,421446003532,Yes,5,Yes,7,7,1,1
PA,PENNSYLVANIA,4214550,Manheim Central SD,02618,Manheim Central SHS,421455002618,421455002618,Yes,15,Yes,115,77,1,1
PA,PENNSYLVANIA,4214580,Manheim Township SD,02623,Manheim Twp HS,421458002623,421458002623,Yes,20,Yes,100,322,1,1
PA,PENNSYLVANIA,4214580,Manheim Township SD,05114,Manheim Twp MS,421458005114,421458005114,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4214730,Marion Center Area SD,02339,Marion Center Area JR/SR HS,421473002339,421473002339,Yes,7,Yes,25,30,1,1
PA,PENNSYLVANIA,4214760,Marple Newtown SD,01902,Marple Newtown SHS,421476001902,421476001902,Yes,24,Yes,51,200,1,1
PA,PENNSYLVANIA,4214790,Mars Area SD,01159,Mars Area SHS,421479001159,421479001159,Yes,13,Yes,16,345,1,1
PA,PENNSYLVANIA,4214850,Central Fulton SD,06252,McConnellsburg HS,421485006252,421485006252,Yes,6,Yes,4,16,1,1
PA,PENNSYLVANIA,4214880,McGuffey SD,04249,McGuffey HS,421488004249,421488004249,Yes,11,Yes,31,90,1,1
PA,PENNSYLVANIA,4214940,McKeesport Area SD,06105,McKeesport Area SHS,421494006105,421494006105,Yes,9,No,0,52,1,0
PA,PENNSYLVANIA,4215030,Mechanicsburg Area SD,05098,Mechanicsburg Area SHS,421503005098,421503005098,Yes,15,Yes,74,71,1,1
PA,PENNSYLVANIA,4215120,Mercer Area SD,03158,Mercer Area SHS,421512003158,421512003158,Yes,8,Yes,27,44,1,1
PA,PENNSYLVANIA,4215150,Meyersdale Area SD,03994,Meyersdale Area HS,421515003994,421515003994,Yes,2,Yes,2,0,1,1
PA,PENNSYLVANIA,4215170,Mid Valley SD,07518,Mid Valley Secondary Center,421517007518,421517007518,Yes,4,Yes,7,37,1,1
PA,PENNSYLVANIA,4215210,Midd-West SD,03962,Midd-West HS,421521003962,421521003962,Yes,5,No,0,42,1,0
PA,PENNSYLVANIA,4215240,Middletown Area SD,01785,Middletown Area MS,421524001785,421524001785,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4215240,Middletown Area SD,01790,Middletown Area HS,421524001790,421524001790,Yes,12,Yes,16,49,1,1
PA,PENNSYLVANIA,4215290,Mifflin County SD,07397,Mifflin Co JHS,421529007397,421529007397,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4215290,Mifflin County SD,07398,Mifflin Co HS,421529007398,421529007398,Yes,11,Yes,49,201,1,1
PA,PENNSYLVANIA,4215330,Millcreek Township SD,07320,McDowell HS,421533007320,421533007320,Yes,14,Yes,64,305,1,1
PA,PENNSYLVANIA,4215330,Millcreek Township SD,99998,SARAH A. REED CHILDREN'S RESIDENTIAL TREATMENT FAC,421533099998,421533099998,No,0,-9,0,0,0,0
PA,PENNSYLVANIA,4215360,Millersburg Area SD,01794,Millersburg Area SHS,421536001794,421536001794,Yes,1,No,0,9,1,0
