LEA_STATE_x,LEA_STATE_NAME_x,LEAID_x,LEA_NAME_x,SCHID_x,SCH_NAME_x,COMBOKEY_x,Special_ed_schl_new,Magnet_schl_new,Charter_Schl_new,Alternate_schl_new,NCESSCH,LEVEL,Total_enroll_students,SCH_FTETEACH_TOT,SCH_FTETEACH_CERT,SCH_FTETEACH_NOTCERT,FTE_teachers_count,SalaryforTeachers,Total_SAT_ACT_students,SCH_IBENR_IND_new,Total_IB_students,SCH_APENR_IND_new,SCH_APCOURSES,SCH_APOTHENR_IND_new,Total_AP_other_students,Total_students_tookAP
TX,TEXAS,4800202,WINFREE ACADEMY CHARTER SCHOOLS,09187,WINFREE ACADEMY CHARTER SCHOOL - GRAND PRAIRIE,480020209187,0,0,1,0,480020209187,High,304.0,12.66,10.66,2.0,10.0,497052.0,9.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800203,A+ ACADEMY,13579,A+ SECONDARY SCHOOL,480020313579,0,0,1,0,480020313579,High,552.0,37.2,35.2,2.0,37.2,1908677.87,72.0,0.0,-18.0,1.0,4.0,1.0,12.0,5.0
TX,TEXAS,4800204,INSPIRED VISION ACADEMY,08506,INSPIRED VISION ACADEMY SECONDARY,480020408506,0,0,1,0,480020408506,High,580.0,45.0,45.0,0.0,40.0,2182925.33,53.0,0.0,-18.0,1.0,8.0,1.0,82.0,82.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,08282,PREMIER H S OF PHARR,480020708282,0,0,1,0,480020708282,High,130.0,7.91,0.9,7.01,5.9,250819.77,21.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,08327,PREMIER H S OF LUBBOCK,480020708327,0,0,1,0,480020708327,High,115.0,5.5,3.5,2.0,5.5,242700.0,23.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,08378,PREMIER H S OF ABILENE,480020708378,0,0,1,0,480020708378,High,160.0,12.75,8.0,4.75,10.38,396333.73,4.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,10815,PREMIER H S OF MISSION,480020710815,0,0,1,0,480020710815,High,121.0,9.0,5.0,4.0,7.21,308891.99,1.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,11464,PREMIER H S OF PALMVIEW,480020711464,0,0,1,0,480020711464,High,136.0,12.0,5.0,7.0,11.0,465310.29,1.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,12092,PREMIER H S OF NORTH AUSTIN,480020712092,0,0,1,0,480020712092,High,82.0,12.0,6.0,6.0,6.21,265208.88,2.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,12816,PREMIER H S OF SOUTH IRVING,480020712816,0,0,1,0,480020712816,High,109.0,5.0,1.0,4.0,4.78,221813.89,15.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,12902,PREMIER H S OF DAYTON,480020712902,0,0,1,0,480020712902,High,73.0,5.0,1.0,4.0,4.5,200107.78,11.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,12986,PREMIER H S OF AMARILLO,480020712986,0,0,1,0,480020712986,High,202.0,11.0,8.0,3.0,7.81,338625.97,1.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,13282,PREMIER HIGH SCHOOLS CAREER & TECHNICAL ED CENTER,480020713282,0,0,1,0,480020713282,High,114.0,10.0,6.0,4.0,7.34,285958.0,1.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,13294,TEXAS VIRTUAL ACADEMY,480020713294,0,0,1,0,480020713294,High,3506.0,40.42,38.92,1.5,35.76,1606695.74,7.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800207,PREMIER HIGH SCHOOLS,13657,PREMIER H S SAN ANTONIO - WEST,480020713657,0,0,1,0,480020713657,High,88.0,4.0,1.0,3.0,3.15,133181.52,2.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,08803,YES PREP - SOUTHEAST,480020908803,0,0,1,0,480020908803,High,999.0,60.0,49.0,11.0,53.2,3344759.71,162.0,0.0,-18.0,1.0,17.0,1.0,360.0,413.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,09503,YES PREP - NORTH CENTRAL,480020909503,0,0,1,0,480020909503,High,975.0,58.0,40.0,18.0,50.67,3044491.25,154.0,0.0,-18.0,1.0,7.0,1.0,199.0,236.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,10714,YES PREP - SOUTHWEST,480020910714,0,0,1,0,480020910714,High,922.0,57.0,40.0,17.0,48.59,2796832.53,219.0,0.0,-18.0,1.0,9.0,1.0,219.0,244.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,11415,YES PREP - EAST END,480020911415,0,0,1,0,480020911415,High,944.0,56.0,40.0,16.0,56.0,3273541.86,127.0,0.0,-18.0,1.0,10.0,1.0,238.0,280.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,11822,YES PREP - GULFTON,480020911822,0,0,1,0,480020911822,High,1081.0,70.0,46.0,24.0,65.98,3744391.21,241.0,0.0,-18.0,1.0,9.0,1.0,207.0,246.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,12326,YES PREP - BRAYS OAKS,480020912326,0,0,1,0,480020912326,High,941.0,59.0,45.0,14.0,58.5,3328422.87,127.0,0.0,-18.0,1.0,12.0,1.0,248.0,263.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,12401,YES PREP - WEST,480020912401,0,0,1,0,480020912401,High,854.0,54.0,37.0,17.0,51.67,2872029.16,156.0,0.0,-18.0,1.0,8.0,1.0,211.0,232.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,12692,YES PREP - NORTHSIDE,480020912692,0,0,1,0,480020912692,High,913.0,58.0,43.0,15.0,56.0,3235906.22,115.0,0.0,-18.0,1.0,11.0,1.0,118.0,157.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,12693,YES PREP - 5TH WARD,480020912693,0,0,1,0,480020912693,High,888.0,57.0,35.0,22.0,55.67,3105845.86,120.0,0.0,-18.0,1.0,12.0,1.0,213.0,239.0
TX,TEXAS,4800209,YES PREP PUBLIC SCHOOLS INC,12959,YES PREP - NORTH FOREST,480020912959,0,0,1,0,480020912959,High,900.0,53.0,31.0,22.0,49.66,2666055.35,126.0,0.0,-18.0,1.0,6.0,1.0,154.0,162.0
TX,TEXAS,4800210,HARMONY SCIENCE ACADEMY,08804,HARMONY SCIENCE ACADEMY-HOUSTON,480021008804,1,0,1,0,480021008804,High,636.0,43.0,28.0,15.0,42.1,3098319.01,187.0,0.0,-18.0,1.0,18.0,1.0,239.0,70.0
TX,TEXAS,4800210,HARMONY SCIENCE ACADEMY,12506,HARMONY SCHOOL OF INGENUITY-HOUSTON,480021012506,1,0,1,0,480021012506,High,624.0,39.0,25.0,14.0,38.02,2658502.09,189.0,0.0,-18.0,1.0,10.0,1.0,122.0,0.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,11282,IDEA COLLEGE PREP,480021111282,0,0,1,0,480021111282,High,759.0,56.25,56.25,0.0,49.0,2403400.0,102.0,1.0,161.0,1.0,3.0,1.0,207.0,92.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,11947,IDEA QUEST COLLEGE PREPARATORY,480021111947,0,0,1,0,480021111947,High,741.0,47.87,47.87,0.0,43.59,2154641.0,271.0,0.0,-18.0,1.0,14.0,1.0,380.0,353.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,11952,IDEA FRONTIER COLLEGE PREPARATORY,480021111952,0,0,1,0,480021111952,High,777.0,48.36,48.36,0.0,39.55,1932137.0,194.0,1.0,178.0,1.0,7.0,1.0,240.0,231.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,12040,IDEA COLLEGE PREPARATORY SAN JUAN,480021112040,0,0,1,0,480021112040,High,739.0,53.7,53.7,0.0,45.56,2104489.0,85.0,0.0,-18.0,1.0,17.0,1.0,351.0,315.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,12150,IDEA COLLEGE PREPARATORY MISSION,480021112150,0,0,1,0,480021112150,High,801.0,47.87,47.87,0.0,42.12,2022322.0,92.0,0.0,-18.0,1.0,15.0,1.0,417.0,396.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,12164,IDEA COLLEGE PREPARATORY SAN BENITO,480021112164,0,0,1,0,480021112164,High,787.0,48.26,48.26,0.0,41.12,1889284.0,173.0,0.0,-18.0,1.0,11.0,1.0,394.0,364.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,12306,IDEA COLLEGE PREPARATORY ALAMO,480021112306,0,0,1,0,480021112306,High,759.0,47.04,47.04,0.0,39.9,1812584.0,81.0,0.0,-18.0,1.0,12.0,1.0,389.0,356.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,12390,IDEA COLLEGE PREPARATORY PHARR,480021112390,0,0,1,0,480021112390,High,764.0,46.71,46.71,0.0,41.57,1984129.0,158.0,0.0,-18.0,1.0,15.0,1.0,373.0,345.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,12495,IDEA COLLEGE PREP WESLACO,480021112495,0,0,1,0,480021112495,High,783.0,47.47,47.47,0.0,42.4,2016405.0,289.0,0.0,-18.0,1.0,17.0,1.0,418.0,380.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,12500,IDEA EDINBURG COLLEGE PREPARATORY,480021112500,0,0,1,0,480021112500,High,750.0,51.14,51.14,0.0,41.14,1955438.0,261.0,0.0,-18.0,1.0,17.0,1.0,375.0,339.0
TX,TEXAS,4800211,IDEA PUBLIC SCHOOLS,13514,IDEA TOROS COLLEGE PREPARATORY,480021113514,0,0,1,0,480021113514,High,103.0,4.99,4.99,0.0,4.99,196598.0,48.0,0.0,-18.0,1.0,11.0,1.0,79.0,70.0
TX,TEXAS,4800213,PANOLA CHARTER SCHOOL,08891,PANOLA CS,480021308891,0,0,1,0,480021308891,High,27.0,1.0,0.0,1.0,1.0,29166.63,1.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800231,FORT WORTH ACADEMY OF FINE ARTS,09030,FORT WORTH ACADEMY OF FINE ARTS,480023109030,0,0,1,0,480023109030,High,568.0,42.0,33.0,9.0,47.0,2133729.0,60.0,0.0,-18.0,1.0,8.0,1.0,137.0,91.0
TX,TEXAS,4800232,CEDARS INTERNATIONAL ACADEMY,13382,CEDARS ACADEMY NEXT GENERATION H S AT HIGHLAND,480023213382,0,0,1,0,480023213382,High,116.0,12.24,12.24,0.0,7.1,579890.66,9.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800235,ORENDA CHARTER SCHOOL,12289,GATEWAY TECH H S,480023512289,0,0,1,0,480023512289,High,106.0,2.0,2.0,0.0,1.5,66564.89,14.0,0.0,-18.0,1.0,1.0,1.0,1.0,0.0
TX,TEXAS,4800236,EVOLUTION ACADEMY CHARTER SCHOOL,09188,EVOLUTION ACADEMY CHARTER SCHOOL,480023609188,0,0,1,0,480023609188,High,349.0,11.53,11.53,0.0,8.53,401327.0,9.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800236,EVOLUTION ACADEMY CHARTER SCHOOL,12916,EVOLUTION ACADEMY HOUSTON,480023612916,0,0,1,0,480023612916,High,289.0,11.06,11.06,0.0,10.06,449218.0,2.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800236,EVOLUTION ACADEMY CHARTER SCHOOL,13008,EVOLUTION ACADEMY BEAUMONT,480023613008,0,0,1,0,480023613008,High,171.0,7.28,7.28,0.0,5.0,241337.0,24.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800241,HARMONY SCIENCE ACADEMY (AUSTIN),12260,HARMONY SCIENCE ACADEMY-PFLUGERVILLE,480024112260,0,0,1,0,480024112260,High,952.0,60.0,46.0,14.0,59.0,3480172.68,210.0,0.0,-18.0,1.0,16.0,1.0,155.0,0.0
TX,TEXAS,4800241,HARMONY SCIENCE ACADEMY (AUSTIN),12424,HARMONY SCHOOL OF EXCELLENCE - AUSTIN,480024112424,0,0,1,0,480024112424,High,579.0,43.0,28.0,15.0,42.0,2373406.4,94.0,0.0,-18.0,1.0,11.0,1.0,107.0,0.0
TX,TEXAS,4800241,HARMONY SCIENCE ACADEMY (AUSTIN),12787,HARMONY SCHOOL OF POLITICAL SCIENCE & COMM-AUSTIN,480024112787,0,0,1,0,480024112787,High,410.0,39.0,27.0,12.0,38.01,2125625.33,36.0,0.0,-18.0,1.0,8.0,1.0,46.0,0.0
TX,TEXAS,4800257,KIPP SAN ANTONIO,12354,KIPP UNIVERSITY PREP H S,480025712354,0,0,1,0,480025712354,High,1056.0,58.0,38.0,20.0,54.0,3079491.0,183.0,1.0,360.0,1.0,3.0,1.0,197.0,1.0
TX,TEXAS,4800258,SCHOOL OF SCIENCE AND TECHNOLOGY,10423,SCHOOL OF SCIENCE AND TECHNOLOGY,480025810423,0,0,1,0,480025810423,High,488.0,46.0,27.0,19.0,33.0,1390712.02,7.0,0.0,-18.0,1.0,14.0,1.0,125.0,0.0
TX,TEXAS,4800264,KIPP AUSTIN PUBLIC SCHOOLS INC,11782,KIPP AUSTIN COLLEGIATE,480026411782,0,0,1,0,480026411782,High,705.0,49.0,29.0,0.0,48.0,2720032.0,147.0,0.0,-18.0,1.0,16.0,1.0,379.0,217.0
TX,TEXAS,4800266,HARMONY SCIENCE ACAD (SAN ANTONIO),11126,HARMONY SCIENCE ACAD (SAN ANTONIO),480026611126,0,0,1,0,480026611126,High,767.0,51.0,41.0,10.0,50.02,3403216.06,168.0,0.0,-18.0,1.0,14.0,1.0,115.0,0.0
TX,TEXAS,4800266,HARMONY SCIENCE ACAD (SAN ANTONIO),13421,HARMONY SCHOOL OF INNOVATION - BROWNSVILLE,480026613421,0,0,1,0,480026613421,High,451.0,32.0,28.0,4.0,32.0,2038713.5,57.0,0.0,-18.0,1.0,8.0,1.0,109.0,0.0
TX,TEXAS,4800266,HARMONY SCIENCE ACAD (SAN ANTONIO),13428,HARMONY SCHOOL OF EXCELLENCE - LAREDO,480026613428,0,0,1,0,480026613428,High,360.0,23.0,8.0,15.0,21.43,1790261.78,97.0,0.0,-18.0,1.0,6.0,1.0,133.0,0.0
TX,TEXAS,4800272,HARMONY SCIENCE ACAD (EL PASO),11213,HARMONY SCIENCE ACAD (EL PASO),480027211213,0,0,1,0,480027211213,High,789.0,64.0,41.0,23.0,63.0,3843459.07,102.0,0.0,-18.0,1.0,21.0,1.0,107.0,0.0
TX,TEXAS,4800274,HARMONY SCHOOL OF EXCELLENCE,12489,HARMONY SCHOOL OF DISCOVERY - HOUSTON,480027412489,0,0,1,0,480027412489,High,722.0,50.0,33.0,17.0,49.02,2781220.55,100.0,0.0,-18.0,1.0,13.0,1.0,92.0,0.0
TX,TEXAS,4800274,HARMONY SCHOOL OF EXCELLENCE,12494,HARMONY SCHOOL OF ADVANCEMENT-HOUSTON,480027412494,0,0,1,0,480027412494,High,603.0,41.6,29.0,12.6,41.01,2682380.19,254.0,0.0,-18.0,1.0,20.0,1.0,195.0,225.0
TX,TEXAS,4800278,CROSSTIMBERS ACADEMY,11303,CROSSTIMBERS ACADEMY,480027811303,0,0,1,0,480027811303,High,109.0,7.0,7.0,0.0,7.0,345796.0,5.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4800292,HARMONY SCIENCE ACAD (WACO),12379,HARMONY SCIENCE ACADEMY - EULESS,480029212379,0,0,1,0,480029212379,High,555.0,40.0,25.0,15.0,39.01,2234107.28,118.0,0.0,-18.0,1.0,12.0,1.0,87.0,0.0
TX,TEXAS,4800292,HARMONY SCIENCE ACAD (WACO),12847,HARMONY SCHOOL OF INNOVATION - FORT WORTH,480029212847,0,0,1,0,480029212847,High,870.0,56.0,40.0,16.0,55.08,2971868.02,117.0,0.0,-18.0,1.0,17.0,1.0,136.0,0.0
TX,TEXAS,4800292,HARMONY SCIENCE ACAD (WACO),12871,HARMONY SCHOOL OF BUSINESS - DALLAS,480029212871,0,0,1,0,480029212871,High,376.0,30.0,21.0,9.0,29.01,1623860.44,36.0,0.0,-18.0,1.0,8.0,1.0,47.0,0.0
TX,TEXAS,4800292,HARMONY SCIENCE ACAD (WACO),13199,HARMONY SCHOOL OF INNOVATION - GARLAND,480029213199,0,0,1,0,480029213199,High,565.0,30.0,15.0,15.0,28.33,1811801.72,96.0,0.0,-18.0,1.0,15.0,1.0,62.0,0.0
TX,TEXAS,4800292,HARMONY SCIENCE ACAD (WACO),13362,HARMONY SCIENCE ACADEMY - CARROLLTON,480029213362,0,0,1,0,480029213362,High,512.0,40.0,29.0,11.0,40.0,2165506.56,100.0,0.0,-18.0,1.0,12.0,1.0,74.0,0.0
TX,TEXAS,4800292,HARMONY SCIENCE ACAD (WACO),13499,HARMONY SCHOOL OF INNOVATION - WACO,480029213499,0,0,1,0,480029213499,High,483.0,31.0,18.0,13.0,30.07,1719377.29,67.0,0.0,-18.0,1.0,5.0,1.0,21.0,0.0
TX,TEXAS,4801405,HARMONY SCHOOL OF SCIENCE - HOUSTON,12741,HARMONY SCHOOL OF INNOVATION-SUGAR LAND,480140512741,1,0,1,0,480140512741,High,905.0,52.0,38.0,14.0,50.68,3843654.98,329.0,0.0,-18.0,1.0,17.0,1.0,227.0,73.0
TX,TEXAS,4801405,HARMONY SCHOOL OF SCIENCE - HOUSTON,13426,HARMONY SCHOOL OF INNOVATION - KATY,480140513426,1,0,1,0,480140513426,High,568.0,38.0,28.0,10.0,36.23,2458011.37,70.0,0.0,-18.0,1.0,17.0,1.0,116.0,0.0
TX,TEXAS,4801410,BOB HOPE SCHOOL,12450,BOB HOPE SCHOOL,480141012450,0,0,1,0,480141012450,High,666.0,42.0,23.0,19.0,42.0,1561121.27,126.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4801414,Promesa Public Schools,12881,THE EAST AUSTIN COLLEGE PREP AT MLK,480141412881,0,0,1,0,480141412881,High,633.0,30.0,16.0,14.0,29.5,1242595.79,87.0,0.0,-18.0,1.0,2.0,1.0,44.0,36.0
TX,TEXAS,4801438,BASIS TEXAS,13036,BASIS SAN ANTONIO- SHAVANO CAMPUS,480143813036,0,0,1,0,480143813036,High,1045.0,67.0,67.0,0.0,63.0,3022827.0,90.0,0.0,-18.0,1.0,20.0,1.0,275.0,269.0
TX,TEXAS,4801440,INTERNATIONAL LEADERSHIP OF TEXAS (ILTexas),12917,ILTEXAS GARLAND H S,480144012917,0,0,1,0,480144012917,High,621.0,52.41,52.41,0.0,45.47,2366269.0,69.0,0.0,-18.0,1.0,13.0,1.0,175.0,157.0
TX,TEXAS,4801440,INTERNATIONAL LEADERSHIP OF TEXAS (ILTexas),13191,ILTEXAS ARLINGTON-GRAND PRAIRIE H S,480144013191,0,0,1,0,480144013191,High,509.0,45.2,45.2,0.0,44.69,2185634.0,72.0,0.0,-18.0,1.0,10.0,1.0,206.0,116.0
TX,TEXAS,4801440,INTERNATIONAL LEADERSHIP OF TEXAS (ILTexas),13260,ILTEXAS KELLER SAGINAW H S,480144013260,0,0,1,0,480144013260,High,434.0,43.55,43.55,0.0,40.99,1728982.0,52.0,0.0,-18.0,1.0,11.0,1.0,220.0,151.0
TX,TEXAS,4801441,GREAT HEARTS TEXAS,13102,GREAT HEARTS MONTE VISTA NORTH,480144113102,0,0,1,0,480144113102,High,399.0,37.0,29.0,8.0,30.06,1344142.46,73.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4807350,COLLEGE STATION ISD,00001,A & M CONS H S,480735000001,0,0,0,0,480735000001,High,1714.0,142.0,142.0,0.0,142.0,6552307.0,416.0,0.0,-18.0,1.0,18.0,1.0,363.0,418.0
TX,TEXAS,4807350,COLLEGE STATION ISD,03213,CENTER FOR ALTERNATIVE LEARNING,480735003213,0,0,0,1,480735003213,High,36.0,7.34,7.34,0.0,7.34,327711.0,1.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4807350,COLLEGE STATION ISD,12482,COLLEGE STATION H S,480735012482,0,0,0,0,480735012482,High,1996.0,87.2,87.2,0.0,85.0,6246243.0,464.0,0.0,-18.0,1.0,20.0,1.0,288.0,410.0
TX,TEXAS,4807410,ABERNATHY ISD,00008,ABERNATHY H S,480741000008,0,0,0,0,480741000008,High,228.0,26.3,26.3,0.0,26.0,1282859.0,40.0,0.0,-18.0,1.0,2.0,0.0,-18.0,4.0
TX,TEXAS,4807440,ABILENE ISD,00010,ABILENE H S,480744000010,0,0,0,0,480744000010,High,2146.0,130.42,130.42,0.0,130.42,6794376.62,353.0,0.0,-18.0,1.0,17.0,1.0,422.0,334.0
TX,TEXAS,4807440,ABILENE ISD,00016,COOPER H S,480744000016,0,0,0,0,480744000016,High,1797.0,131.79,131.79,0.0,129.94,6423225.89,309.0,0.0,-18.0,1.0,16.0,1.0,321.0,318.0
TX,TEXAS,4807440,ABILENE ISD,07123,WOODSON CENTER FOR EXCELLENCE,480744007123,0,0,0,1,480744007123,High,165.0,18.0,18.0,0.0,18.0,854254.95,100.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4807440,ABILENE ISD,12452,ACADEMY FOR TECHNOLOGY ENGINEERING MATH & SCIENCE,480744012452,0,0,0,0,480744012452,High,362.0,21.5,21.5,0.0,21.5,1028453.25,68.0,0.0,-18.0,1.0,10.0,1.0,141.0,149.0
TX,TEXAS,4807470,ACADEMY ISD,00040,ACADEMY H S,480747000040,0,0,0,0,480747000040,High,457.0,37.0,37.0,0.0,33.0,1468055.58,77.0,0.0,-18.0,1.0,6.0,1.0,32.0,25.0
TX,TEXAS,4807530,AGUA DULCE ISD,00044,AGUA DULCE H S,480753000044,0,0,0,0,480753000044,High,152.0,31.0,28.0,3.0,29.0,1450480.0,13.0,0.0,-18.0,1.0,5.0,1.0,10.0,13.0
TX,TEXAS,4807590,ALAMO HEIGHTS ISD,00045,ALAMO HEIGHTS H S,480759000045,0,0,0,0,480759000045,High,1578.0,108.0,108.0,0.0,108.0,5835506.21,442.0,0.0,-18.0,1.0,18.0,1.0,539.0,452.0
TX,TEXAS,4807650,ALBA-GOLDEN ISD,00053,ALBA-GOLDEN H S,480765000053,0,0,0,0,480765000053,High,437.0,41.6,40.1,1.5,37.0,1563574.68,25.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4807680,ALBANY ISD,00054,ALBANY JR-SR H S,480768000054,0,0,0,0,480768000054,High,223.0,21.5,21.5,0.0,21.5,1081435.0,31.0,0.0,-18.0,1.0,1.0,0.0,-18.0,6.0
TX,TEXAS,4807710,ALDINE ISD,00056,CARVER H S FOR APPLIED TECH/ENGINEERING/ARTS,480771000056,0,1,0,0,480771000056,High,890.0,60.0,60.0,0.0,60.0,3441296.13,281.0,0.0,-18.0,1.0,11.0,1.0,98.0,100.0
TX,TEXAS,4807710,ALDINE ISD,00057,ALDINE H S,480771000057,0,0,0,0,480771000057,High,2468.0,180.0,170.0,10.0,155.5,7940870.46,837.0,0.0,-18.0,1.0,9.0,1.0,128.0,152.0
TX,TEXAS,4807710,ALDINE ISD,00063,NIMITZ H S,480771000063,0,0,0,0,480771000063,High,1936.0,148.0,138.0,10.0,135.0,7030580.34,808.0,0.0,-18.0,1.0,13.0,1.0,75.0,106.0
TX,TEXAS,4807710,ALDINE ISD,00066,EISENHOWER H S,480771000066,0,1,0,0,480771000066,High,1823.0,140.0,124.0,16.0,128.5,6835322.2,577.0,1.0,43.0,1.0,11.0,1.0,150.0,127.0
TX,TEXAS,4807710,ALDINE ISD,00076,MACARTHUR H S,480771000076,0,0,0,0,480771000076,High,2953.0,184.0,158.0,26.0,73.0,8846960.21,1121.0,0.0,-18.0,1.0,17.0,1.0,307.0,367.0
TX,TEXAS,4807710,ALDINE ISD,11879,VICTORY EARLY COLLEGE H S,480771011879,0,0,0,0,480771011879,High,410.0,22.0,21.0,1.0,20.0,1319748.9,169.0,0.0,-18.0,1.0,4.0,1.0,4.0,35.0
TX,TEXAS,4807710,ALDINE ISD,12108,DAVIS H S ALDINE,480771012108,0,0,0,0,480771012108,High,2649.0,180.0,159.0,21.0,163.0,8448180.5,839.0,0.0,-18.0,1.0,18.0,1.0,305.0,271.0
TX,TEXAS,4807710,ALDINE ISD,12521,HALL CENTER FOR EDUCATION,480771012521,0,0,0,0,480771012521,High,230.0,38.0,34.0,4.0,37.0,1801564.87,27.0,0.0,-18.0,0.0,-9.0,-9.0,-18.0,-18.0
TX,TEXAS,4807780,ALEDO ISD,00089,ALEDO H S,480778000089,0,0,0,0,480778000089,High,1274.0,70.9,70.9,0.0,64.28,3799215.0,422.0,0.0,-18.0,1.0,24.0,1.0,388.0,334.0
TX,TEXAS,4807800,ALICE ISD,00092,ALICE H S,480780000092,0,0,0,0,480780000092,High,1315.0,85.0,85.0,0.0,85.0,4156761.29,149.0,0.0,-18.0,1.0,13.0,1.0,150.0,0.0
TX,TEXAS,4807830,ALIEF ISD,00103,ELSIK H S,480783000103,0,0,0,0,480783000103,High,4276.0,248.03,248.03,0.0,214.57,13623688.0,1206.0,0.0,-18.0,1.0,19.0,1.0,568.0,435.0
TX,TEXAS,4807830,ALIEF ISD,00104,HASTINGS H S,480783000104,0,0,0,0,480783000104,High,4103.0,250.0,250.0,0.0,242.66,15071238.0,1109.0,0.0,-18.0,1.0,20.0,1.0,386.0,271.0
TX,TEXAS,4807830,ALIEF ISD,08598,TAYLOR H S,480783008598,0,0,0,0,480783008598,High,3193.0,186.77,186.77,0.0,155.13,9820362.0,899.0,0.0,-18.0,1.0,21.0,1.0,566.0,436.0
TX,TEXAS,4807830,ALIEF ISD,12389,ALIEF EARLY COLLEGE H S,480783012389,0,0,0,0,480783012389,High,402.0,21.4,21.4,0.0,21.4,1378847.0,140.0,0.0,-18.0,1.0,3.0,1.0,129.0,82.0
TX,TEXAS,4807830,ALIEF ISD,15742,KERR H S,480783015742,0,0,0,0,480783015742,High,804.0,40.67,40.67,0.0,39.6,2641339.0,366.0,0.0,-18.0,1.0,9.0,1.0,141.0,290.0
TX,TEXAS,4807890,ALLEN ISD,00117,ALLEN H S,480789000117,0,0,0,0,480789000117,High,4884.0,253.93,253.93,0.0,216.33,12789662.0,1122.0,1.0,200.0,1.0,21.0,1.0,1854.0,1733.0
TX,TEXAS,4807950,ALPINE ISD,00124,ALPINE H S,480795000124,0,0,0,0,480795000124,High,312.0,30.5,29.5,1.0,19.0,1223571.02,115.0,0.0,-18.0,1.0,4.0,1.0,10.0,17.0
